문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q320,G07,3,계산,학습,x²+y²-4x+2y-4 = 0 의 중심은?,(2 -1),완전제곱: (x-2)²+(y+1)² = 9,(-2 1),G07,부호 잘못,(2 1),G07,y 부호 잘못,(4 -2),G07,/2 누락,(0 0),G07,일반형 처리 X,
Q770,G07,3,응용,학습,"원 (x-2)²+(y+1)²=25 위의 점 (5, 3)에서의 접선의 기울기는?",-3/4,"중심(2,-1)→점(5,3) 방향 기울기=(3+1)/(5-2)=4/3. 접선은 반지름에 수직이므로 기울기=-3/4.",4/3,G07,반지름 방향의 기울기를 그대로 접선 기울기로 사용,3/4,G07,수직 기울기 계산에서 부호를 반대로 처리,-4/3,G07,역수만 취하고 부호를 바꾸지 않는 실수,1/4,G07,반지름 기울기의 분자와 분모를 혼동하여 계산,
Q774,G07,3,응용,학습,"중심이 직선 y=x 위에 있고 두 점 (1, 0), (-1, 0)을 지나는 원의 방정식은?",x²+y²=1,"두 점의 수직이등분선은 y축(x=0). 중심이 y=x 위이고 x=0이면 중심=(0,0). r=1.",(x-1)²+y²=1,G07,두 점 중 하나를 중심으로 착각,x²+y²=2,G07,두 점 사이 거리를 반지름으로 사용,x²+(y-1)²=2,G07,y=x 위 임의점을 중심으로 잘못 선택,x²+y²-2x=0,G07,중심 계산 없이 한 점 기준으로 방정식 작성,
Q775,G07,3,응용,학습,"원 x²+y²=25 위의 점 (3, -4)에서의 접선의 방정식은?",3x-4y=25,"원 x²+y²=r²위의 점(x₀,y₀)에서의 접선: x·x₀+y·y₀=r². 3x+(-4)y=25 → 3x-4y=25.",3x+4y=25,G07,y좌표 부호 처리 오류로 -4y를 +4y로 적용,4x-3y=25,G07,"x, y계수를 바꿔서 대입",3x-4y=5,G07,우변을 r²=25 대신 r=5로 잘못 계산,x-y=7,G07,중심에서 점까지의 기울기로 잘못 계산,
Q1560,G07,3,응용,학습,"점 (a, 6)이 원 x²+y²=100 위에 있을 때, 양수 a의 값은?",8,a²+36=100 → a²=64 → a=8 (양수),√64,G07,a=√64=8임을 알지 못하고 √64로 답함,-8,G07,양수 조건을 무시하고 음수 해를 답함,4,G07,a²=64에서 a=4로 잘못 계산,10,G07,원의 반지름인 10을 a로 답함,
Q1563,G07,3,응용,학습,원 x²+y²=25와 직선 y=x+k가 서로 다른 두 점에서 만나기 위한 k의 범위는?,-5√2<k<5√2,"원의 중심(0,0)과 직선 x-y+k=0의 거리<반지름. |k|/√2<5 → |k|<5√2",|k|<5,G07,거리 공식에서 분모 √2를 빠뜨림,|k|<25,G07,반지름 5 대신 r²=25를 사용,-5<k<5,G07,|k|/√2<5를 |k|<5로 잘못 처리,|k|<√2,G07,분모와 분자를 반대로 계산,
Q1565,G07,3,응용,학습,원 x²+y²-4x+6y+c=0이 y축에 접하기 위한 상수 c의 값은?,9,표준형: (x-2)²+(y+3)²=4+9-c=13-c. y축에 접하면 반지름=|중심 x좌표|=2. 13-c=4 → c=9.,4,G07,반지름²=4에서 c=4로 혼동,-9,G07,c=-(13-4)=-9로 부호 실수,13,G07,13-c=0으로 계산하여 c=13,5,G07,(x좌표)²+(y좌표)²=반지름으로 혼동,
Q2346,G07,3,계산,학습,"원 x²+y²=13 위의 점 (2, 3)에서의 접선의 방정식은?",2x+3y=13,"원 x²+y²=r² 위의 점 (x₀, y₀)에서의 접선은 x₀x+y₀y=r². 여기서 2x+3y=13",2x+3y=5,G07,r²=13이지 5가 아니에요. 접선 방정식은 x₀x+y₀y=r²예요,3x+2y=13,G07,접선 공식에서 x₀와 y₀의 위치를 뒤바꿨어요. 2x+3y=13이에요,2x-3y=13,G07,y₀=3이므로 +3y여야 해요. 부호 실수예요,x+y=5,G07,x₀+y₀=5를 접선 방정식으로 혼동했어요,
Q2352,G07,3,개념,학습,방정식 x²+y²-8x+2y+c=0이 원을 나타내기 위한 상수 c의 조건은?,c<17,완전제곱: (x-4)²+(y+1)²=17-c. 원이 되려면 17-c>0 → c<17,c>17,G07,부등호 방향이 반대예요. 반지름²=17-c>0이어야 하므로 c<17,c=17,G07,c=17이면 반지름=0이 되어 점이지 원이 아니에요,c>0,G07,c가 양수여야 하는 게 아니라 17-c>0이어야 해요,c≠17,G07,c<17이 정확한 조건이에요. c=17일 때 반지름이 0이므로 이것도 포함해요,
Q2354,G07,3,계산,학습,원 (x-1)²+(y-1)²=8이 직선 y=x+k와 접할 때 k의 값은?,k=4 또는 k=-4,x-y+k=0까지의 거리=√8. |1-1+k|/√2=2√2 → |k|=4 → k=±4,k=8 또는 k=-8,G07,r²=8이지만 r=2√2이므로 방정식을 다시 풀면 |k|=4예요,k=4,G07,k=-4도 성립해요. 접선은 두 개 있어요,k=2 또는 k=-2,G07,|k|/√2=2√2에서 |k|=4예요. √2를 곱하지 않았어요,k=1 또는 k=-1,G07,"중심 (1,1)의 좌표를 k로 혼동했어요",
Q3139,G07,3,응용,학습,"원 x²+y²=10 위의 점 (1,3)에서의 접선의 y절편은?",10/3,접선 방정식: 1·x+3·y=10. y=(10-x)/3. x=0 대입: y=10/3,10,G07,y절편을 r²=10으로 혼동,3,G07,y절편을 점의 y좌표로 혼동,1/3,G07,접선 기울기 -1/3을 y절편으로 혼동,5,G07,반지름 √10의 근삿값으로 혼동,
Q3140,G07,3,응용,학습,"세 점 (1,0), (-1,0), (0,2)를 지나는 원의 중심의 y좌표는?",3/4,"(1,0)과 (-1,0)의 수직이등분선은 x=0. 중심=(0,k). 1+k²=(k-2)² → 1+k²=k²-4k+4 → k=3/4",1,G07,세 점의 y좌표 평균 (0+0+2)/3=2/3을 반올림하여 1로 계산,1/2,G07,(0+2)/2=1의 절반 1/2으로 잘못 계산,2,G07,세 번째 점의 y좌표 2를 중심의 y좌표로 혼동,0,G07,"(1,0)과 (-1,0)의 y좌표가 0이므로 중심도 y=0이라고 잘못 판단",
Q3142,G07,3,응용,학습,원 x²+y²-2ax+a²-4=0이 y축에 접할 때 양수 a의 값은?,2,표준형: (x-a)²+y²=4. 반지름=2. y축에 접하면 |중심x좌표|=반지름 → |a|=2. 양수 a=2,-2,G07,양수 조건을 무시하고 a=-2로 답함,4,G07,a²=4에서 a=4로 제곱근을 취하지 않는 오류,1,G07,반지름의 절반 1을 a로 혼동,√4,G07,a=√4를 2로 단순화하지 않는 실수,
