문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q022,N03,1,개념,진단,12와 18의 최대공약수는?,6,12=2²·3 18=2·3² → 공통 2·3=6,36,N03,그건 12와 18의 최소공배수,2,N03,더 큰 공약수가 있어요. 6 까지 가능,3,N03,3도 공약수지만 더 큰 게 있어요. 6,1,N03,모든 자연수의 공약수. 12와 18은 더 큰 공약수도 가짐,
Q023,N03,1,개념,진단,6과 8의 최소공배수는?,24,6=2·3 8=2³ → 2³·3=24,48,N03,공배수긴 한데 더 작은 게 있어요. 24,2,N03,그건 최대공약수,14,N03,그냥 6+8 더했어요. 배수의 의미를 다시,12,N03,6의 배수긴 하지만 8의 배수는 아님. 8로도 나누어 떨어져야 함,
Q958,N03,1,계산,학습,15와 20의 공약수의 개수는?,2개,"15=3×5, 20=2²×5이므로 최대공약수는 5. 5의 약수는 1과 5이므로 공약수는 2개이다.",4개,N03,"20의 약수 개수(1,2,4,5,10,20)를 공약수로 잘못 취함.",6개,N03,"15의 약수 개수(1,3,5,15)를 공약수로 잘못 취함.",1개,N03,공약수가 1뿐이라고 오인함.,5개,N03,최대공약수 5의 값을 공약수의 개수로 혼동함.,
Q960,N03,1,계산,학습,두 수 15와 21의 최소공배수는?,105,"15=3×5, 21=3×7이므로 최소공배수 = 3×5×7 = 105이다.",3,N03,최소공배수가 아닌 최대공약수 3을 구함.,315,N03,최소공배수 대신 15×21=315 두 수의 곱을 구함.,42,N03,21의 배수이지만 15를 나누지 못하는 42를 공배수로 오인함.,75,N03,15의 배수이지만 21을 나누지 못하는 75를 공배수로 오인함.,
Q964,N03,1,계산,학습,두 자리 자연수 중 6과 4의 공배수는 모두 몇 개인가?,8개,"LCM(6,4)=12. 두 자리 12의 배수: 12,24,36,48,60,72,84,96으로 8개이다.",7개,N03,96을 빠뜨리거나 나열 중 하나를 실수로 제외함.,5개,N03,"LCM을 12가 아닌 24로 잘못 구해 24,48,72,96,120에서 두 자리 4개만 셈.",6개,N03,"12,24,36,48,60,72까지만 세고 84,96을 포함하지 않음.",16개,N03,공배수를 구하지 않고 6과 4의 배수를 각각 합산하여 잘못 셈.,
Q1746,N03,1,계산,학습,48의 약수의 개수는?,10,48=2⁴×3이므로 약수의 개수는 (4+1)×(1+1)=10개입니다.,9,N03,소인수 3의 지수를 1이 아닌 0으로 보는 실수로 5×2-1=9를 고른 경우입니다.,12,N03,소인수분해 공식 실수로 (4+1)×(1+2)=15 등 계산한 오류입니다.,8,N03,48=2⁴×3에서 3을 빠뜨리고 2⁴만으로 (4+1)-1=4... 아니면 2³×6=48로 잘못 분해한 경우입니다.,6,N03,48=6×8처럼 소인수분해 없이 눈에 보이는 인수쌍만 세어 6으로 쓴 실수입니다.,
Q1747,N03,1,계산,학습,20과 28의 최대공약수는?,4,"20=2²×5, 28=2²×7이므로 공통 인수 2²=4가 최대공약수입니다.",2,N03,2²=4가 아닌 2만 구해 한 단계 부족한 계산 실수입니다.,140,N03,최대공약수가 아닌 최소공배수(20×28÷4=140)를 구한 오류입니다.,8,N01,소인수분해를 잘못하여 공통 인수를 2³=8로 계산한 실수입니다.,7,N03,28의 소인수 7을 최대공약수로 혼동한 경우입니다.,
Q1748,N03,1,계산,학습,14와 21의 최소공배수는?,42,"14=2×7, 21=3×7이므로 최소공배수=2×3×7=42입니다.",7,N03,최소공배수가 아닌 최대공약수 7을 구한 오류입니다.,294,N01,14×21=294로 공통 인수를 제거하지 않고 단순 곱한 실수입니다.,84,N03,LCM 계산에서 공통 인수를 두 번 쓰는 실수로 2×42=84로 계산한 경우입니다.,21,N03,두 수 중 큰 수 21을 그대로 최소공배수로 쓴 오류입니다.,
Q2536,N03,1,계산,학습,16과 24의 최대공약수는?,8,"16=2⁴, 24=2³×3이므로 최대공약수=2³=8",4,N03,2²=4를 최대공약수로 잘못 선택,48,N03,최소공배수 2⁴×3=48을 최대공약수로 혼동,2,N03,공통 소인수 2만 보고 최소 공약수를 답으로 씀,16,N03,작은 수 16이 큰 수의 약수인지 확인하지 않고 16을 답으로 씀,
Q2538,N03,1,계산,학습,60의 약수의 개수는?,12,60=2²×3×5이므로 약수 개수=(2+1)(1+1)(1+1)=3×2×2=12,6,N03,소인수의 개수 3가지에 2를 곱해 6으로 잘못 계산,8,N03,"60=4×15=2²×3×5에서 지수만 더해 2+1+1=4, 2×4=8로 틀리게 계산",10,N03,60의 약수를 나열하다 일부를 빠뜨려 10개로 셈,4,N03,소인수 종류 수 3에 1을 더해 4라고 계산,
