문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q616,T01,1,계산,학습,"직각삼각형 ABC 에서 ∠C = 90°, 빗변 AB = 5, 높이 BC = 3, 밑변 AC = 4 일 때 sin A 의 값은?",3/5,sin A = (A 의 대변)/(빗변) = BC/AB = 3/5,4/5,T01,cos 값,3/4,T01,tan 값,5/3,T01,뒤집힘,4/3,T01,잘못,"right-triangle:4,3"
Q617,T01,1,계산,학습,"직각삼각형 ABC 에서 ∠C = 90°, 빗변 AB = 5, 높이 BC = 3, 밑변 AC = 4 일 때 cos A 의 값은?",4/5,cos A = (A 의 인접변)/(빗변) = AC/AB = 4/5,3/5,T01,sin 값,3/4,T01,tan 값,5/4,T01,뒤집힘,4/3,T01,잘못,"right-triangle:4,3"
Q618,T01,1,계산,학습,"직각삼각형 ABC 에서 ∠C = 90°, 빗변 AB = 5, 높이 BC = 3, 밑변 AC = 4 일 때 tan A 의 값은?",3/4,tan A = (A 의 대변)/(A 의 인접변) = BC/AC = 3/4,4/3,T01,뒤집힘,3/5,T01,sin 값,4/5,T01,cos 값,5/4,T01,잘못,"right-triangle:4,3"
Q1208,T01,1,계산,학습,"직각삼각형 ABC에서 ∠C = 90°, AB = 17, BC = 8, AC = 15 일 때 sin B 의 값은?",15/17,"각 B를 기준으로 높이(맞은편)는 AC = 15, 빗변은 AB = 17. sin B = AC/AB = 15/17.",8/17,T01,각 A의 sin 값(BC/AB = 8/17)을 sin B로 혼동했다.,15/8,T01,빗변 대신 밑변을 분모로 써 AC/BC = 15/8을 답으로 썼다.,8/15,T01,tan A = BC/AC = 8/15를 sin B로 혼동했다.,17/15,T01,빗변/높이로 역수를 계산했다.,
Q2000,T01,1,개념,학습,"직각삼각형 ABC에서 ∠C=90°이고 sin A=p, cos A=q(q≠0)일 때 tan A를 p,q로 나타내면?",p/q,tan A=sin A/cos A=p/q.,q/p,T01,tan A와 cot A=cos A/sin A를 혼동한 경우,p·q,T01,나눗셈을 곱셈으로 잘못 이해한 경우,p-q,T01,나눗셈을 뺄셈으로 잘못 이해한 경우,p+q,T01,나눗셈을 덧셈으로 잘못 이해한 경우,
Q2003,T01,1,개념,학습,"직각삼각형 ABC에서 ∠C=90°이고 sin A=a, cos A=b일 때 a²+b²의 값은?",1,sin²A+cos²A=1이므로 a²+b²=1.,0,T01,sin²A+cos²A=0으로 잘못 이해한 경우,2,T01,sin²A와 cos²A가 각각 1이라고 잘못 이해해 합을 2로 계산한 경우,a+b,T01,제곱의 합을 각각의 합으로 혼동한 경우,ab,T01,합을 곱으로 혼동한 경우,
Q2786,T01,1,계산,학습,"직각삼각형 ABC에서 ∠C = 90°, BC = 7, AC = 24, AB = 25일 때 sin A의 값은?",7/25,sin A = (∠A의 맞은편 변)/(빗변) = BC/AB = 7/25.,24/25,T01,cos A = AC/AB = 24/25이므로 sin A와 cos A를 혼동한 실수.,7/24,T01,tan A = BC/AC = 7/24이므로 sin A와 tan A를 혼동한 실수.,25/7,T01,비의 분자분모를 뒤집는 실수.,24/7,T01,tan B = AC/BC = 24/7이므로 값은 맞지만 다른 삼각비이다.,right-triangle
Q2787,T01,1,계산,학습,"직각삼각형 ABC에서 ∠C = 90°, AB = 25, AC = 24일 때 tan B의 값은?",24/7,BC = √(25²-24²) = √49 = 7. tan B = (∠B의 맞은편 변)/(∠B의 인접 변) = AC/BC = 24/7.,7/25,T01,sin A = BC/AB = 7/25로 다른 삼각비이다.,24/25,T01,cos A = 24/25로 각도와 삼각비를 혼동한 실수.,7/24,T01,tan A = BC/AC = 7/24로 각도를 혼동한 실수.,25/24,T01,분자분모를 뒤집거나 빗변을 포함시키는 실수.,right-triangle
Q2791,T01,1,개념,학습,직각삼각형 ABC에서 ∠C = 90°일 때 sin A = cos B가 항상 성립하는 이유로 옳은 것은?,∠A + ∠B = 90°이므로 ∠A의 맞은편 변과 ∠B의 인접 변이 같기 때문이다.,∠C = 90°이면 ∠A + ∠B = 90°. sin A = BC/AB이고 cos B = BC/AB이므로 같다.,빗변이 같기 때문이다.,T01,빗변이 같은 것은 사실이지만 sin A = cos B의 직접 이유가 아니다.,sin과 cos은 항상 같다.,T01,sin A = cos A는 A = 45°일 때만 성립한다.,높이와 밑변이 항상 같기 때문이다.,T01,일반적으로 높이와 밑변은 다르다.,직각삼각형의 삼각비는 모두 같다.,T01,삼각비는 각도에 따라 다르게 정의된다.,right-triangle
Q3577,T01,1,개념,학습,"직각삼각형 DEF에서 ∠F = 90°, DE = 13, EF = 5일 때 cos D의 값은?",12/13,"D기준: 빗변=DE=13, 높이=EF=5이므로 밑변 DF=√(13²-5²)=12. cos D = DF/DE = 12/13",5/13,T01,cos 대신 sin D를 구함,5/12,T01,tan D = 5/12로 잘못 대입함,13/12,T01,cos의 분자·분모를 뒤집어 계산함,12/5,T01,밑변/높이 = tan의 역수로 혼동함,
