문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q100,P07,3,인수분해,학습,2x² + 5x + 3 을 인수분해하시오,(2x + 3)(x + 1),계수와 상수 분해,(2x + 1)(x + 3),P07,교차 곱 합 잘못. (2x+1)(x+3) → 7x,(x + 3)(x + 1),P07,첫 항 계수 빠뜨림. 2x²이 안 나옴,(2x + 3)(2x + 1),P07,첫 항 4x² 이 됨. 우리는 2x²,2(x + 3)(x + 1),P07,2 묶기로 잘못. 2x²+8x+6,algebra-tile:(x+a)(x+b)
Q174,P07,3,인수분해,학습,3x² - 5x - 2 를 인수분해,(3x + 1)(x - 2),계수와 상수 분해,(3x - 1)(x + 2),P07,부호 잘못. 합 +5 됨,(3x + 2)(x - 1),P07,교차 곱 합 -1 로 잘못,(x + 1)(3x - 2),P07,교차 곱 합 +1 로 잘못,(3x - 2)(x + 1),P07,교차 곱 +1 잘못,algebra-tile:(x+a)(x+b)
Q175,P07,3,인수분해,학습,x² + 7x + 12 를 인수분해,(x + 3)(x + 4),곱 12 합 7 → 3과 4,(x + 2)(x + 6),P07,곱 12 합 8 임,(x + 1)(x + 12),P07,곱 12 합 13 임,(x - 3)(x - 4),P07,부호 잘못 합 -7,(x + 6)(x + 2),P07,곱 12 합 8 임,algebra-tile:(x+a)(x+b)
Q187,P07,3,인수분해,학습,2x² - 7x + 6,(2x - 3)(x - 2),계수 분해,(2x - 6)(x - 1),P07,2 묶을 수 있는데 6도. 우리는 6=3·2,(2x + 3)(x + 2),P07,부호 잘못. 모두 +,(x - 2)(2x - 3),P07,같은 답 다른 표기 OK,(2x - 1)(x - 6),P07,교차 곱 합 잘못,algebra-tile:(x+a)(x+b)
Q414,P07,3,인수분해,학습,x² + x - 12 = ?,(x + 4)(x - 3),곱 -12 합 1,(x + 3)(x - 4),P07,합 -1 됨,(x - 4)(x + 3),P07,같은 답 다른 표기 OK,(x + 12)(x - 1),P07,합 11 됨,(x - 3)(x - 4),P07,곱 12 됨,algebra-tile:(x+a)(x+b)
Q415,P07,3,인수분해,학습,x² - x - 6 = ?,(x - 3)(x + 2),곱 -6 합 -1,(x + 3)(x - 2),P07,합 1 됨,(x - 3)(x - 2),P07,곱 6 됨,(x + 6)(x - 1),P07,합 5 됨,(x - 6)(x + 1),P07,합 -5 됨,algebra-tile:(x+a)(x+b)
Q1282,P07,3,인수분해,학습,x² - 10x + 24 를 인수분해하시오.,(x - 4)(x - 6),곱이 24이고 합이 -10인 두 수는 -4와 -6입니다. 따라서 (x-4)(x-6)입니다.,(x - 3)(x - 8),P07,합 -11≠-10으로 잘못된 쌍을 선택한 오류입니다.,(x - 2)(x - 12),P07,합 -14≠-10으로 잘못된 쌍을 선택한 오류입니다.,(x + 4)(x - 6),P07,두 수의 부호를 잘못 배정하여 합 -2≠-10이 되는 오류입니다.,(x - 4)(x + 6),P07,두 수의 부호를 잘못 배정하여 합 2≠-10이 되는 오류입니다.,
Q1283,P07,3,인수분해,학습,x² + 11x + 30 을 인수분해하시오.,(x + 5)(x + 6),곱이 30이고 합이 11인 두 수는 5와 6입니다. 따라서 (x+5)(x+6)입니다.,(x + 3)(x + 10),P07,합 13≠11으로 잘못된 쌍을 선택한 오류입니다.,(x + 2)(x + 15),P07,합 17≠11으로 잘못된 쌍을 선택한 오류입니다.,(x + 1)(x + 30),P07,합 31≠11으로 잘못된 쌍을 선택한 오류입니다.,(x - 5)(x - 6),P03,두 수 모두 음수로 취해 합 -11≠11이 되는 오류입니다.,
Q1284,P07,3,인수분해,학습,x² - 5x - 14 를 인수분해하시오.,(x - 7)(x + 2),곱이 -14이고 합이 -5인 두 수는 -7과 2입니다. 따라서 (x-7)(x+2)입니다.,(x + 7)(x - 2),P07,두 수의 부호를 반대로 배정하여 합 5≠-5가 되는 오류입니다.,(x - 2)(x - 7),P04,두 수 모두 음수로 취해 곱 14≠-14인 오류입니다.,(x + 2)(x + 7),P04,두 수 모두 양수로 취해 곱 14≠-14인 오류입니다.,(x - 14)(x + 1),P07,합 -13≠-5로 잘못된 쌍을 선택한 오류입니다.,
Q1285,P07,3,인수분해,학습,x² - 12x + 36 을 인수분해하시오.,(x - 6)²,곱이 36이고 합이 -12인 두 수는 -6과 -6입니다. 완전제곱식이므로 (x-6)²입니다.,(x - 6)(x + 6),P05,합차 공식 (x-6)(x+6)=x²-36으로 상수항이 다릅니다.,(x - 4)(x - 9),P07,합 -13≠-12으로 잘못된 쌍을 선택한 오류입니다.,(x + 6)²,P03,완전제곱식임은 파악했지만 부호를 양수로 잘못 취한 오류입니다.,(x - 3)(x - 12),P07,합 -15≠-12으로 잘못된 쌍을 선택한 오류입니다.,
Q2069,P07,3,인수분해,학습,x² - 14x + 48 을 인수분해하면 (x - a)(x - b) (a > b > 0) 일 때 a² + b²의 값은?,100,"곱=48, 합=-14인 두 수: -8과 -6. (x-8)(x-6). a=8, b=6. a²+b²=64+36=100",48,P07,a²+b² 대신 a×b=48을 답으로 제시,196,P07,a+b=14를 (a+b)²=196로 계산하여 오답,14,P07,a+b=14를 그대로 답으로 제시,28,P07,a²+b²=(a+b)²=196이 아닌 2(a+b)=28로 오계산,
Q2075,P07,3,개념,학습,x² + mx - 12 = (x + 4)(x + n) 일 때 m + n의 값은?,-2,(x+4)(x+n)=x²+(4+n)x+4n. 4n=-12 → n=-3. m=4+n=1. m+n=1+(-3)=-2,1,P07,m=4+n=1만 구하고 n=-3을 더하지 않음,-3,P07,n=-3만 구하고 m=1을 더하지 않음,4,P07,n=-3임을 구하지 못하고 m+n=4+0=4로 계산,-7,P07,4n=-12에서 n=-3이 아닌 n=-8로 잘못 계산하여 m+n=1+(-8)=-7,
Q2861,P07,3,응용,학습,x² - 7x + k = (x - 3)(x - a)일 때 k + a의 값은?,16,"(x-3)(x-a)=x²-(3+a)x+3a이므로 3+a=7 → a=4, k=3×4=12. k+a=12+4=16",12,P07,k값만 구하고 a를 더하지 않음,4,P07,a값만 구하고 k를 더하지 않음,7,P07,x항 계수 7을 그대로 답으로 씀,21,P07,3×7=21을 k+a로 잘못 계산,
Q2863,P07,3,응용,학습,"x² + ax + 12를 (x+p)(x+q)로 인수분해할 때 p, q가 양의 정수이면 a의 최댓값은?",13,"p·q=12인 양의 정수 쌍: (1,12)→a=13, (2,6)→a=8, (3,4)→a=7. 최댓값은 13",7,P07,"(3,4) 쌍의 합 7을 최댓값으로 선택",8,P07,"(2,6) 쌍의 합 8을 최댓값으로 선택",12,P07,상수항 12를 그대로 a로 쓰는 실수,11,P07,12를 잘못 분해(예: 4+7)해 합을 11로 계산,
Q2865,P07,3,응용,학습,"x² - 12x + 32를 인수분해한 후, 두 인수의 상수항의 제곱의 합을 구하시오.",80,곱이 32 합이 -12인 두 수 → -4와 -8. (x-4)(x-8). (-4)²+(-8)²=16+64=80,32,P07,두 상수항의 절댓값 곱 4×8=32를 답으로 씀,144,P07,상수항의 합 -12를 제곱해 144로 계산,96,P07,(4×8)×3=96으로 잘못 계산,12,P07,상수항 절댓값의 합 4+8=12를 답으로 씀,
