문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q262,V03,3,계산,학습,1/(x+1) + 1/(x-1) = ?,2x/(x²-1),통분: (x-1)+(x+1) / (x+1)(x-1),2/(x²-1),V03,분자 잘못 (x-1+x+1=2x),1/(2x),V03,분자분모 따로,2x/(x²+1),P02,(x+1)(x-1) 곱 부호 실수. 합·차의 곱은 x²-1,0,V03,잘못,
Q264,V03,3,계산,학습,1/x - 1/(x+1) = ?,1/(x²+x),(x+1-x) / (x(x+1)) = 1/(x²+x),0,V03,같다 가정,1/(x(x+1)),V03,같은 답 다른 표기 OK,1,V03,잘못,2/(2x+1),V03,통분 잘못,
Q1083,V03,3,계산,학습,"1/a + 1/b - 1/c = ? (단, a≠0, b≠0, c≠0)",(bc+ac-ab)/(abc),"공통분모 abc. 1/a=bc/(abc), 1/b=ac/(abc), 1/c=ab/(abc)이므로 분자 합: bc+ac-ab",(b+a-c)/(abc),V03,통분 시 각 분자에 해당 인수를 곱하지 않은 오류,1/(a+b-c),F03,분모를 합으로 통분한 오류,(bc-ac+ab)/(abc),V03,빼는 항의 부호 처리에서 실수,(bc+ac+ab)/(abc),V03,마지막 항의 부호를 플러스로 착각한 오류,
Q1871,V03,3,응용,학습,"x/(x²-x) + 1/(x-1) = ? (단, x≠0, x≠1)",2/(x-1),x²-x=x(x-1). x/(x(x-1))=1/(x-1) 이므로 1/(x-1)+1/(x-1) = 2/(x-1).,(x+1)/(x(x-1)),V03,첫째 분수를 간단히 하지 않고 공통분모 x(x-1)로 통분만 했다.,2/(x(x-1)),V03,1/(x-1)을 통분 후 분모가 x(x-1) 이라고 잘못 생각했다.,(x²-x+x)/(x(x-1)),V03,분자 x와 x를 더해 2x로 계산하고 약분하지 않았다.,2/x,V03,(x-1)을 약분해 분모가 x만 남는다고 계산했다.,
Q1874,V03,3,응용,학습,"1/(x+2) - 2/(x²+x-2) = ? (단, x≠-2, x≠1)",(x-3)/((x+2)(x-1)),x²+x-2=(x+2)(x-1). 공통분모 통분: (x-1-2)/((x+2)(x-1)) = (x-3)/((x+2)(x-1)).,(x+1)/((x+2)(x-1)),V03,두 번째 분수의 분모 인수분해 후 (x-1) 대신 (x+1)이 남는다고 착각했다.,(x-3)/(x-1),V03,공통분모에 (x+2)가 있어야 하는데 (x-1)만 썼다.,(-x-1)/((x+2)(x-1)),V03,통분 후 분자를 (x-1)-2=x-3이 아닌 -(x-1)-2=-x-1로 부호 실수했다.,1/((x+2)(x-1)),V03,분자를 1-2=-1이라 계산하고 x 항을 빠뜨렸다.,
Q1875,V03,3,응용,학습,"2x/(x²-1) - 1/(x+1) = ? (단, x≠1, x≠-1)",1/(x-1),x²-1=(x+1)(x-1). 공통분모 통분: (2x-(x-1))/((x+1)(x-1)) = (x+1)/((x+1)(x-1)) = 1/(x-1).,(x+1)/((x+1)(x-1)),V03,정리 후 (x+1)을 약분하지 않아 1/(x-1)로 최종 정리하지 못했다.,(x-1)/((x+1)(x-1)),V03,분자 2x-(x-1)=x+1 을 x-1로 잘못 계산했다.,1/(x+1),V03,약분 후 분모에 (x-1) 대신 (x+1)이 남는다고 착각했다.,(2x-1)/((x+1)(x-1)),V03,두 번째 분수의 통분 계수 (x-1)을 분자에 곱하지 않아 1만 뺐다.,
Q2662,V03,3,계산,학습,"1/(x²+3x+2) - 1/(x+2) 를 계산하면? (단, x≠-1, x≠-2)",-x/((x+1)(x+2)),x²+3x+2=(x+1)(x+2)이므로 1/((x+1)(x+2))-(x+1)/((x+1)(x+2))=(1-x-1)/((x+1)(x+2))=-x/((x+1)(x+2)),0,V03,분자에서 1-1=0만 보고 -(x)항을 무시하는 실수입니다.,(x-1)/((x+1)(x+2)),V03,부호 실수로 -(-x)=x-1로 계산하는 실수입니다.,2/((x+1)(x+2)),V03,분자를 1-1=0 대신 1+1=2로 더하는 실수입니다.,-1/((x+1)(x+2)),V03,분자의 x를 1로 잘못 계산하는 실수입니다.,
Q2664,V03,3,계산,학습,"2/x - 3/(x+2) + 1/(x-1) 를 계산하면? (단, x≠0, x≠-2, x≠1)",(7x-4)/(x(x+2)(x-1)),LCD=x(x+2)(x-1): 2(x+2)(x-1)-3x(x-1)+x(x+2)=2x²+2x-4-3x²+3x+x²+2x=7x-4,(7x-2)/(x(x+2)(x-1)),V03,2(x+2)(x-1)=2x²+2x-4에서 -4 대신 -2로 상수항 실수를 합니다.,(7x+4)/(x(x+2)(x-1)),V03,부호 실수로 최종 분자에서 -4 대신 +4를 쓰는 실수입니다.,0/(x(x+2)(x-1)),V03,세 분수의 분자 합이 0이라고 착각하는 실수입니다.,(7x-4)/(x(x+1)(x-1)),V03,분모의 (x+2)를 (x+1)로 잘못 적는 실수입니다.,
Q2665,V03,3,계산,학습,"1/(x+2) + 1/(x-2) - 1/x 를 계산하면? (단, x≠0, x≠±2)",(x²+4)/(x(x²-4)),LCD=x(x+2)(x-2): x(x-2)+x(x+2)-(x+2)(x-2)=x²-2x+x²+2x-x²+4=x²+4,1/x,V03,세 분수의 합이 단순히 1/x라고 착각하는 실수입니다.,(x²-4)/(x(x²-4)),V03,분자를 x²+4 대신 x²-4로 계산하는 실수입니다.,(x²+4)/x,V03,분모에서 (x²-4) 부분을 약분하는 실수입니다.,(x-4)/(x(x²-4)),V03,통분 시 분자를 잘못 전개하여 단순한 (x-4)가 나오는 실수입니다.,
Q3449,V03,3,계산,학습,"1/(x²+2x) + 1/(x+2) 를 계산하면? (단, x≠0, x≠-2)",(x+1)/[x(x+2)],1/[x(x+2)] + x/[x(x+2)] = (x+1)/[x(x+2)],2/(x²+2x),F03,"분자를 1+1=2로, 분모를 x²+2x로 처리",(x+2)/[x(x+2)]=1/x,V03,분자를 x+2로 잘못 계산,(x+1)/(x+2),V03,분모 x를 빠뜨림,(x+1)/x,V01,분모 (x+2)를 약분해버림,
