문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q261,V03,2,계산,진단,1/x + 1/y = ?,(x+y)/(xy),통분: y/(xy) + x/(xy),1/(x+y),V03,분자분모 따로 더함,2/(xy),V03,분자 잘못,2/(x+y),V03,잘못,x/y + y/x,V03,통분 잘못,
Q1077,V03,2,계산,학습,"1/x + 2/(x+2) = ? (단, x≠0, x≠-2)",(3x+2)/(x(x+2)),"공통분모 x(x+2). 1/x=(x+2)/(x(x+2)), 2/(x+2)=2x/(x(x+2))이므로 (x+2+2x)/(x(x+2))=(3x+2)/(x(x+2))",3/(x(x+2)),V03,통분하지 않고 분자 1+2=3으로만 계산한 오류,(x+2+2x)/x,F03,공통분모에서 (x+2)를 빠뜨린 오류,3/(2x+2),V03,통분 없이 분자만 더하고 분모를 합산한 오류,(2x+2)/(x(x+2)),V03,분자 통분 시 계산 실수로 2x+2를 얻은 오류,
Q1078,V03,2,계산,학습,"1/(x-1) - 1/(x+1) = ? (단, x≠1, x≠-1)",2/(x²-1),공통분모 (x-1)(x+1)=x²-1. 통분하면 (x+1-(x-1))/(x²-1)=2/(x²-1),0,V03,1/a-1/a=0이라고 착각한 오류,(x+1-(x-1))/(2x),F03,공통분모를 최소공배수가 아닌 합으로 계산한 오류,-2/(x²-1),V03,분자 (x+1)-(x-1)=2를 -2로 잘못 계산한 오류,2/(x²+1),P04,(x-1)(x+1)=x²-1을 x²+1로 잘못 전개한 오류,
Q1079,V03,2,계산,학습,"3/x - 1/(x+3) = ? (단, x≠0, x≠-3)",(2x+9)/(x(x+3)),"공통분모 x(x+3). 3/x=3(x+3)/(x(x+3)), 1/(x+3)=x/(x(x+3))이므로 (3x+9-x)/(x(x+3))=(2x+9)/(x(x+3))",2/(x(x+3)),V03,분자를 통분하지 않고 3-1=2로만 계산한 오류,(3x-1)/(x(x+3)),V03,각 분자에 해당 분모를 곱하지 않고 그대로 뺀 오류,(2x+9)/x,F03,공통분모에서 (x+3)를 빠뜨린 오류,(3x+9-x)/(x+x+3),F03,공통분모를 분모의 합으로 계산한 오류,
Q1080,V03,2,계산,학습,"2/(x+2) - 1/(x-1) = ? (단, x≠-2, x≠1)",(x-4)/((x+2)(x-1)),공통분모 (x+2)(x-1). (2(x-1)-(x+2))/((x+2)(x-1))=(2x-2-x-2)/((x+2)(x-1))=(x-4)/((x+2)(x-1)),1/((x+2)(x-1)),V03,분자를 통분하지 않고 2-1=1로 계산한 오류,(x+4)/((x+2)(x-1)),V03,분자 전개 시 뺄셈 분배를 빠뜨린 부호 오류,(x-4)/(2x+1),F03,공통분모를 (x+2)+(x-1)=2x+1로 계산한 오류,2/((x+2)(x-1)),V03,2-(1)=1이어야 하는데 계수 2를 그대로 쓴 오류,
Q1081,V03,2,계산,학습,"1/(x²-1) + 1/(x+1) = ? (단, x≠1, x≠-1)",x/(x²-1),x²-1=(x+1)(x-1)이므로 공통분모는 (x+1)(x-1). 1/(x+1)=(x-1)/((x+1)(x-1))이므로 (1+x-1)/((x+1)(x-1))=x/(x²-1),2/(x²-1),V03,1/(x+1)을 통분하지 않고 분자 1만 더한 오류,(x+1)/(x²-1),V03,통분 후 분자 계산에서 (x-1)+1=x를 (x+1)로 착각한 오류,x/(x-1),V03,공통분모에서 (x+1)을 빠뜨린 오류,1/(x-1),V03,분자 계산 결과를 잘못 약분한 오류,
Q1084,V03,2,계산,학습,"2/(x+1) - 1/(x²+x) = ? (단, x≠0, x≠-1)",(2x-1)/(x(x+1)),x²+x=x(x+1)이므로 공통분모는 x(x+1). 2/(x+1)=2x/(x(x+1))이므로 (2x-1)/(x(x+1)),1/(x+1),V03,x²+x를 인수분해하지 않고 단순히 1/(x+1)이 남는다고 착각,(2-1)/(x+1+x²+x),F03,분모를 합산하고 분자는 단순 뺄셈한 오류,(2x+1)/(x(x+1)),V03,뺄셈의 분자 부호를 플러스로 착각한 오류,2/(x(x+1)),V03,통분 후 2x 대신 2를 그대로 사용한 오류,
Q1085,V03,2,계산,학습,"1/(x-3) + 1/(x²-9) = ? (단, x≠3, x≠-3)",(x+4)/(x²-9),x²-9=(x-3)(x+3)이므로 공통분모는 (x-3)(x+3)=x²-9. 1/(x-3)=(x+3)/(x²-9)이므로 (x+3+1)/(x²-9)=(x+4)/(x²-9),2/(x²-9),V03,1/(x-3)을 통분하지 않고 분자 1+1=2로 계산한 오류,(x+3)/(x²-9),V03,통분 후 분자에 1을 더하지 않은 실수,(x+4)/(x-3),V03,공통분모에 (x+3)를 빠뜨린 오류,(2x+4)/(x²-9),V03,두 분자를 각각 x+3과 x+1로 계산한 오류,
Q1867,V03,2,계산,학습,"1/(x+3) + 2/(x-2) = ? (단, x≠-3, x≠2)",(3x+4)/((x+3)(x-2)),공통분모 (x+3)(x-2) 로 통분: (x-2+2(x+3))/((x+3)(x-2)) = (3x+4)/((x+3)(x-2)).,3/((x+3)(x-2)),V03,분자를 1+2=3으로만 더하고 통분 계수를 곱하지 않았다.,(3x+4)/(2x+1),V03,분모를 (x+3)+(x-2)=2x+1 로 잘못 더했다.,(x+4)/((x+3)(x-2)),V03,두 번째 분수에 곱해야 할 (x+3)을 빠뜨려 분자가 x-2+x+3=x+4가 됐다.,(x-2+2x+6)/((x+3)(x-2)),V03,식은 맞지만 분자 3x+4로 정리하지 않은 미완성 답이다.,
Q1869,V03,2,계산,학습,"2/(x-3) + x/(x+1) = ? (단, x≠3, x≠-1)",(x²-x+2)/((x-3)(x+1)),공통분모 (x-3)(x+1): (2(x+1)+x(x-3))/((x-3)(x+1)) = (2x+2+x²-3x)/((x-3)(x+1)) = (x²-x+2)/((x-3)(x+1)).,(x+2)/((x-3)(x+1)),V03,분자를 2+x=x+2로만 계산하고 통분 계수를 무시했다.,(x²-x+2)/(2x-2),V03,공통분모를 (x-3)+(x+1)=2x-2로 잘못 더했다.,(2x+2+x²-3x)/((x-3)(x+1)),V03,분자 전개는 맞지만 x²-x+2로 정리하지 않았다.,(x²+x+2)/((x-3)(x+1)),V03,분자 전개 시 x²-3x 를 x²+3x로 부호 실수했다.,
Q1870,V03,2,계산,학습,"1/(x²-4) - 1/(x+2) = ? (단, x≠2, x≠-2)",(3-x)/((x+2)(x-2)),x²-4=(x+2)(x-2). 공통분모로 통분: (1-(x-2))/((x+2)(x-2)) = (3-x)/((x+2)(x-2)).,(1-x)/((x+2)(x-2)),V03,두 번째 분수의 분모 (x+2)로 통분 시 분자가 (x-2)가 아닌 x 로 잘못 계산됐다.,(-x+3)/(x²-4),V03,분자는 맞지만 분모를 인수분해하지 않고 그대로 두었다.,0/((x+2)(x-2)),V03,1-(x-2)=1-x+2=3-x 를 0으로 잘못 계산했다.,(3-x)/((x-2)),V03,공통분모에 (x+2)가 있어야 하는데 (x-2)만 분모로 썼다.,
Q1872,V03,2,계산,학습,"3/(x+1) - 2/(x²+x) = ? (단, x≠0, x≠-1)",(3x-2)/(x(x+1)),x²+x=x(x+1). 공통분모 x(x+1)로 통분: (3x-2)/(x(x+1)).,(3x-2)/(x+1),V03,공통분모를 x(x+1) 이 아닌 (x+1)로만 설정했다.,1/(x(x+1)),V03,분자를 3-2=1로만 계산하고 통분 계수를 무시했다.,(3x+2)/(x(x+1)),V03,뺄셈을 덧셈으로 처리해 3x+2가 됐다.,3/(x²+x),V03,첫째 분수를 통분하지 않고 분모를 x²+x로만 맞췄다.,
Q2656,V03,2,계산,학습,"4/(x-3) + 2/(x+1) 를 계산하면? (단, x≠3, x≠-1)",(6x-2)/((x-3)(x+1)),"통분: 4(x+1)+2(x-3)=4x+4+2x-6=6x-2, 분모: (x-3)(x+1)",6/((x-3)(x+1)),V03,통분 없이 분자를 4+2=6으로만 더하는 실수입니다.,(6x-10)/((x-3)(x+1)),V03,통분 시 4(x-3)+2(x+1)=6x-10으로 항을 잘못 배분하는 실수입니다.,3/(x-1),F03,분모끼리 더하고 분자끼리 더하는 실수: (4+2)/(x-3+x+1)=6/(2x-2)=3/(x-1),8/(2x-2),F03,분모를 더하고 분자를 더하여 단순화하지 않는 실수입니다.,
Q2657,V03,2,계산,학습,"1/(x+4) - 3/(x-1) 를 계산하면? (단, x≠-4, x≠1)",(-2x-13)/((x+4)(x-1)),"통분: (x-1)-3(x+4)=x-1-3x-12=-2x-13, 분모: (x+4)(x-1)",(2x+13)/((x+4)(x-1)),V03,부호를 반대로 하여 -(−2x−13)=2x+13으로 계산하는 실수입니다.,-2/((x+4)(x-1)),V03,통분 없이 분자를 1-3=-2로만 계산하는 실수입니다.,(-2x-4)/((x+4)(x-1)),V03,3(x+4) 대신 3(x+1)로 잘못 계산하여 -2x-4가 나오는 실수입니다.,(2x-7)/((x+4)(x-1)),V03,분자의 빼기 순서를 바꾸어 3(x-1)-(x+4)=2x-7로 계산하는 실수입니다.,
Q2658,V03,2,계산,학습,"2/(x+3) + x/(x²-9) 를 계산하면? (단, x≠±3)",(3x-6)/(x²-9),x²-9=(x+3)(x-3)이므로 통분하면 2(x-3)/((x+3)(x-3))+x/(x+3)(x-3)=(3x-6)/(x²-9),2x/(x²-9),V03,2/(x+3)를 통분할 때 (x-3)을 곱하지 않는 실수입니다.,(3x+6)/(x²-9),V03,2(x-3) 대신 2(x+3)=2x+6으로 잘못 전개하는 실수입니다.,(x+2)/((x+3)(x²-9)),V03,분모를 LCD 대신 (x+3)과 (x²-9)의 곱으로 계산하는 실수입니다.,(3x-4)/(x²-9),V03,통분 후 분자를 2x-6+x에 2를 잘못 추가하여 3x-4로 계산하는 실수입니다.,
Q2659,V03,2,계산,학습,"x/(x+1) - 1/(x²+x) 를 계산하면? (단, x≠0, x≠-1)",(x-1)/x,x²+x=x(x+1)이므로 x²/(x(x+1))-1/(x(x+1))=(x²-1)/(x(x+1))=(x-1)/x,(x²-1)/(x(x+1)),V03,약분 전 결과 (x²-1)/(x(x+1))에서 인수분해 후 약분하지 않는 실수입니다.,(x+1)/x,V03,부호 반대로 계산하여 (x+1)/x가 나오는 실수입니다.,x/(x²+x),V03,1/(x²+x)을 빼지 않고 분자를 x만으로 계산하는 실수입니다.,(x²-1)/(x+1),V03,분모 x(x+1)에서 x를 빠뜨리는 실수입니다.,
Q2660,V03,2,계산,학습,"3/(x+2) - (x+1)/(x²+2x) 를 계산하면? (단, x≠0, x≠-2)",(2x-1)/(x(x+2)),x²+2x=x(x+2)이므로 3x/(x(x+2))-(x+1)/(x(x+2))=(3x-x-1)/(x(x+2))=(2x-1)/(x(x+2)),(4x+1)/(x(x+2)),V03,뺄셈을 덧셈으로 처리하여 3x+(x+1)=4x+1로 계산하는 실수입니다.,2/(x+2),V03,x²+2x를 인수분해하지 않고 (x+1)/(x²+2x)를 1/(x+2)로 잘못 약분하는 실수입니다.,(2x-1)/(x²+2x),V03,최종 결과의 분모를 x(x+2) 대신 x²+2x로 남기는 실수입니다.,(3-x-1)/(x+2),V03,LCD를 x(x+2)가 아닌 (x+2)로 잘못 선택하는 실수입니다.,
Q3447,V03,2,계산,학습,"2/(x-2) - 3/(x+3) 를 계산하면? (단, x≠2, x≠-3)",(12-x)/[(x-2)(x+3)],[2(x+3)-3(x-2)]/[(x-2)(x+3)] = (2x+6-3x+6)/[(x-2)(x+3)] = (12-x)/[(x-2)(x+3)],-x/[(x-2)(x+3)],M05,분배 오류: -3(x-2)=-3x-6으로 잘못,5x/[(x-2)(x+3)],M05,뺄셈을 덧셈으로: 2(x+3)+3(x-2)=5x,-1/[(x-2)(x+3)],F03,분자를 2-3=-1로만 계산,(12-x)/(x²+x-6),V03,정답과 동치이나 분모를 전개하지 않음,
Q3448,V03,2,계산,학습,"4/(x-1) - 3/(x+2) 를 계산하면? (단, x≠1, x≠-2)",(x+11)/[(x-1)(x+2)],[4(x+2)-3(x-1)]/[(x-1)(x+2)] = (4x+8-3x+3)/[(x-1)(x+2)] = (x+11)/[(x-1)(x+2)],(x+5)/[(x-1)(x+2)],M05,분배 오류: -3(x-1)=-3x-3으로 잘못,(7x+5)/[(x-1)(x+2)],M05,뺄셈을 덧셈으로: 4(x+2)+3(x-1)=7x+5,1/[(x-1)(x+2)],F03,분자를 4-3=1로만 계산,(x+11)/[(x-1)(x-2)],V03,분모 부호 오류: (x+2) 대신 (x-2),
Q3451,V03,2,계산,학습,"(x+1)/(x²-x) - 1/x 를 계산하면? (단, x≠0, x≠1)",2/[x(x-1)],(x+1)/[x(x-1)] - (x-1)/[x(x-1)] = [(x+1)-(x-1)]/[x(x-1)] = 2/[x(x-1)],1/(x-1),F03,통분 시 -1/x를 -(x-1)/[x(x-1)] 대신 -1/[x(x-1)]로 처리,2/(x-1),M05,분자 부호 오류: (x+1)-(x-1)=2x로 잘못,2/(x+1),V03,분모 오류: x(x+1) 혼동,0,V01,두 항이 서로 약분된다고 착각,
Q3452,V03,2,계산,학습,"1/(x²-3x+2) + 1/(x-1) 를 계산하면? (단, x≠1, x≠2)",1/(x-2),1/[(x-1)(x-2)] + (x-2)/[(x-1)(x-2)] = (x-1)/[(x-1)(x-2)] = 1/(x-2),2/(x²-3x+2),F03,"분자를 1+1=2, 분모 그대로",(x-1)/[(x-1)(x-2)],V01,마지막 약분 생략,1/(x-1),V01,x-2 약분 오류,(x+1)/[(x-1)(x-2)],V03,통분 오류: 1/(x-1) → (x+2)/[(x-1)(x-2)]로 잘못,
Q3455,V03,2,계산,학습,"1/(x+3) + 1/(x-3) - 2/(x²-9) 를 계산하면? (단, x≠±3)",2(x-1)/(x²-9),[(x-3)+(x+3)-2]/[(x+3)(x-3)] = (2x-2)/(x²-9) = 2(x-1)/(x²-9),2x/(x²-9),M03,상수 -2를 빠뜨림: x-3+x+3=2x,(2x+2)/(x²-9),M03,부호 오류: -2 대신 +2,2/[(x+3)(x-3)],V03,x 항 빠뜨림,2/(x+3),V03,(x-3) 항 무시,
