문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6080,W02,1,개념확인,학습,두 행렬 A(m×n행렬)와 B(p×q행렬)의 곱 AB가 정의되기 위한 조건은?,n = p (A의 열의 수 = B의 행의 수),행렬 곱 AB에서 A의 열의 수와 B의 행의 수가 같아야 곱이 정의된다. 결과 행렬은 m×q 행렬이다.,m = p (A의 행의 수 = B의 행의 수),W02,A의 열의 수와 B의 행의 수가 같아야 한다. 행의 수끼리 비교하는 것은 잘못된 조건이다.,n = q (A의 열의 수 = B의 열의 수),W02,A의 열의 수와 B의 행의 수가 같아야 한다. B의 열의 수와 비교하면 안 된다.,m = q (A의 행의 수 = B의 열의 수),W02,이는 결과 행렬이 정사각행렬이 되는 조건이다. 곱의 정의 조건은 n=p이다.,두 행렬의 크기가 같아야 한다.,W01,이는 덧셈의 조건이다. 곱셈은 A의 열 수와 B의 행 수가 같아야 한다.,
Q6081,W02,1,계산,학습,"A = [[1, 2], [3, 4]], B = [[5, 0], [0, 1]]일 때 AB의 (1,1) 성분은?",5,"AB의 (1,1) 성분 = A의 1행 × B의 1열 = 1×5 + 2×0 = 5 + 0 = 5이다.",1,W02,"A의 (1,1) 성분만 취한 오답이다. AB의 (1,1) = A 1행·B 1열 내적 = 1×5+2×0 = 5이다.",6,W02,"1+2+3과 같이 잘못된 계산이다. AB의 (1,1) = 1×5+2×0 = 5이다.",5+0+0+0=5이므로,W02,계산 과정이다. 정답은 5이다.,17,W02,"행렬 곱의 다른 성분을 계산한 오답이다. (1,1) = 1×5+2×0 = 5이다.",
Q6082,W02,1,계산,학습,"A = [[2, 1], [0, 3]], B = [[1], [4]]일 때 AB의 (2,1) 성분은?",12,"AB의 (2,1) 성분 = A의 2행 × B의 1열 = 0×1 + 3×4 = 0 + 12 = 12이다.",3,W02,"A의 (2,2)성분만 계산한 오답이다. AB의 (2,1) = 0×1 + 3×4 = 12이다.",4,W02,"B의 (2,1)성분만 취한 오답이다. AB의 (2,1) = 0×1 + 3×4 = 12이다.",0,W02,"A의 (2,1)성분만 계산한 오답이다. 0×1+3×4 = 12이다.",6,W02,"A의 (2,2)성분 3에 열 번호 2를 곱하는 등 잘못된 계산이다. 답은 12이다.",
Q6310,W02,1,행렬 곱셈,학습,"A = [[2, 0], [0, 3]]일 때 A²의 (1,1) 성분은?",4,"A²=A×A이므로 (1,1) 성분: 2×2+0×0=4",2,W02,"A의 (1,1) 성분만 선택",6,W02,2+0+0+3=6으로 원소 합산 오류,0,W02,"(1,2) 성분 0을 잘못 선택",9,W02,"(2,2) 성분 3²=9를 답으로 오인",
Q6311,W02,1,행렬 곱셈,학습,"A는 3×2행렬, B는 2×4행렬일 때 AB는 몇×몇 행렬인가?",3×4,m×n과 n×p의 곱은 m×p이므로 3×4,2×2,W02,안쪽 차원만 보고 2×2로 오인,3×2,W02,A의 크기를 그대로 읽음,2×4,W02,B의 크기를 그대로 읽음,6×8,W02,두 크기를 성분별로 곱한 오류,
Q6312,W02,1,행렬 곱셈,학습,"A = [[1, 2], [3, 4]]이고 E가 2×2 단위행렬일 때 EA의 (2,1) 성분은?",3,"단위행렬 E와의 곱 EA=A이므로 (2,1) 성분은 3",0,W02,"E의 (2,1) 성분 0을 답으로 오인",1,W02,"E의 (1,1) 성분 1을 답으로 오인",2,W02,"A의 (1,2) 성분 2와 혼동",7,W02,행·열 성분 합산 오류,
Q6542,W02,1,계산,학습,"A = [[1, 0], [0, 2]], B = [[3, 1], [2, 0]]일 때 AB의 (2,2) 성분은?",0,"AB(2,2) = A의 2행 × B의 2열 = [0, 2]·[1, 0] = 0×1+2×0 = 0.",2,W02,"A의 (2,2) 성분=2를 그대로 답한 오답이다. AB(2,2)=0×1+2×0=0이다.",4,W02,"A(2,2)×B(2,2)=2×0만 계산하거나 다른 성분과 혼동한 오답이다.",1,W02,"B의 (1,2) 성분=1과 혼동한 오답이다. AB(2,2)=0이다.",3,W02,A의 2행+B의 2열을 잘못 계산한 오답이다. 곱셈은 성분끼리 곱하여 더한다.,
Q6543,W02,1,개념확인,학습,A가 2×3 행렬이고 B가 3×1 행렬일 때 AB는 몇×몇 행렬인가?,2×1,"m×n 행렬과 n×p 행렬의 곱은 m×p 행렬이다. A는 2×3, B는 3×1이므로 AB는 2×1 행렬이다.",3×3,W02,A의 열 수 3과 B의 행 수 3을 잘못 사용한 오답이다. AB는 A의 행×B의 열=2×1이다.,2×3,W02,A의 크기를 그대로 사용한 오답이다. AB의 크기는 2×1이다.,6×1,W02,2×3을 곱해 6×1로 잘못 계산한 오답이다. AB의 크기는 2×1이다.,정의되지 않는다,W02,A의 열 수(3)=B의 행 수(3)이므로 곱이 정의된다. AB=2×1 행렬이다.,
Q6544,W02,1,계산,학습,"A = [[1, 2], [3, 4]], B = [[1, 0], [0, 0]]일 때 AB의 (1,1) 성분은?",1,"AB(1,1) = A의 1행 × B의 1열 = [1, 2]·[1, 0] = 1×1+2×0 = 1.",2,W02,"A(1,2)×B(2,1)=2×0=0을 더하지 않고 A(1,2)=2를 답한 오답이다.",0,W02,"2×0=0만 계산하고 1×1=1을 더하지 않은 오답이다. AB(1,1)=1+0=1이다.",3,W02,"A의 (2,1) 성분=3과 혼동한 오답이다. AB(1,1)=A의 1행 · B의 1열=1이다.",4,W02,"A의 (2,2) 성분=4와 혼동한 오답이다. AB(1,1)=1×1+2×0=1이다.",
Q6545,W02,1,개념확인,학습,"행렬의 곱 AB를 계산할 때 결과 행렬의 (i,j) 성분을 구하는 방법으로 옳은 것은?",A의 i번째 행과 B의 j번째 열의 대응하는 성분끼리 곱하여 모두 더한다,"AB의 (i,j) 성분=A의 i행 벡터와 B의 j열 벡터의 내적(대응 성분의 곱의 합)이다.","A의 (i,j) 성분과 B의 (i,j) 성분을 곱한다",W02,성분별 곱은 아다마르(Hadamard) 곱이고 행렬 곱과 다르다. 행렬 곱은 행과 열의 내적이다.,A의 i번째 행과 B의 i번째 행의 대응하는 성분끼리 곱하여 더한다,W02,B의 i번째 행이 아닌 j번째 열을 사용해야 한다.,A의 j번째 열과 B의 i번째 행의 대응하는 성분끼리 곱하여 더한다,W02,A의 i번째 행과 B의 j번째 열을 사용해야 한다. 행과 열이 바뀐 오답이다.,"A의 (i,j) 성분과 B의 (j,i) 성분을 곱한다",W02,전치를 이용한 잘못된 방법이다. 행렬 곱은 행과 열의 내적 방식을 사용한다.,
