문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6069,W01,1,계산,학습,"두 행렬 A = [[1, 2], [3, 4]], B = [[5, 6], [7, 8]]일 때 A + B의 (1,1) 성분은?",6,"행렬 덧셈은 같은 위치의 성분끼리 더한다. (1,1) 성분 = 1 + 5 = 6이다.",5,W01,"B의 (1,1) 성분만 계산한 오답이다. A+B의 (1,1) = 1+5 = 6이다.",1,W01,"A의 (1,1) 성분만 계산한 오답이다. A+B의 (1,1) = 1+5 = 6이다.",7,W01,"1행과 1열을 모두 더한 1+2+5+6 = 14 또는 다른 잘못된 계산이다. A+B의 (1,1) = 6이다.",12,W01,1×5+2×6처럼 행렬 곱셈과 혼동한 오답이다. 덧셈은 같은 위치끼리 더한다.,
Q6070,W01,1,개념확인,학습,두 행렬 A와 B를 더하기 위해 반드시 필요한 조건은?,두 행렬의 크기(행의 수와 열의 수)가 같아야 한다.,행렬의 덧셈은 같은 위치의 성분끼리 더하므로 두 행렬의 행의 수와 열의 수가 모두 같아야 한다.,두 행렬의 성분이 모두 양수여야 한다.,W01,성분의 부호는 덧셈 가능 여부와 무관하다. 크기(행과 열의 수)가 같아야 한다.,두 행렬이 모두 정사각행렬이어야 한다.,W01,정사각행렬이 아니어도 크기만 같으면 더할 수 있다.,두 행렬의 성분의 합이 같아야 한다.,W01,성분의 합이 같을 필요는 없다. 크기(행과 열의 수)가 같아야 한다.,A의 열의 수와 B의 행의 수가 같아야 한다.,W02,이는 행렬 곱셈의 조건이다. 덧셈은 두 행렬의 크기가 동일해야 한다.,
Q6071,W01,1,계산,학습,"행렬 A = [[2, 4], [6, 8]]에 대해 3A의 (2,1) 성분은?",18,"실수배 3A는 A의 모든 성분에 3을 곱한다. A의 (2,1) 성분 = 6이므로 3×6 = 18이다.",6,W01,"A의 (2,1) 성분이다. 3A에서는 모든 성분에 3을 곱해야 한다.",9,W01,"3×3 = 9처럼 잘못된 계산이다. 3A의 (2,1) = 3×6 = 18이다.",24,W01,"(2,2)성분 8에 3을 곱한 값이다. (2,1)성분 = 6이고 3×6 = 18이다.",3,W01,"6을 3으로 나눈 값이다. 실수배는 곱셈이다. 3A의 (2,1) = 3×6 = 18이다.",
Q6300,W01,1,행렬 연산,학습,"행렬 A = [[3, -2], [1, 5]]에서 (2,1) 성분과 (1,2) 성분의 합은?",-1,"(2,1) 성분은 1, (1,2) 성분은 -2이므로 합은 1+(-2)=-1",1,W01,"(2,1) 성분만 답으로 오인",-2,W01,"(1,2) 성분만 답으로 오인",5,W01,"(2,2) 성분을 잘못 선택",2,W01,두 성분을 절댓값으로 더한 오류,
Q6301,W01,1,행렬 연산,학습,"A = [[1, 3], [2, 4]], B = [[0, -1], [3, 2]]일 때 (A+B)의 (1,1) 성분은?",1,"두 행렬 (1,1) 성분끼리 더하면 1+0=1",3,W01,"B의 (1,2) 성분을 (1,1)에 더한 오류",0,W01,"A가 아닌 B의 (1,1) 성분만 선택",4,W01,행 합산 오류로 1+3=4 계산,2,W01,"A의 (1,1)에 B의 (1,2) 절댓값을 더한 오류",
Q6302,W01,1,행렬 연산,학습,"k = 4일 때 k·[[3, 1], [0, 2]]의 (1,2) 성분은?",4,"스칼라 k=4를 (1,2) 성분 1에 곱하면 4×1=4",1,W01,스칼라를 곱하지 않고 원래 성분 반환,3,W01,"(1,1) 성분 3과 혼동",8,W01,"(2,2) 성분 2에 k를 곱한 오류",12,W01,"(1,1) 성분 3에 k를 곱한 오류",
Q6531,W01,1,계산,학습,"A = [[1, -1], [2, 3]]이고 A + B의 (1,1) 성분이 4일 때 B의 (1,1) 성분은?",3,"A의 (1,1) 성분=1. (A+B)의 (1,1)=1+B(1,1)=4. B(1,1)=4-1=3.",4,W01,"A+B의 (1,1) 성분을 B의 성분으로 답한 오답이다. B(1,1)=4-1=3이다.",5,W01,"4+1=5로 빼지 않고 더한 오답이다. B(1,1)=4-A(1,1)=4-1=3이다.",-1,W01,"A의 (1,2) 성분인 -1로 혼동한 오답이다. 구하는 것은 B의 (1,1) 성분이다.",1,W01,"A의 (1,1) 성분=1을 그대로 답한 오답이다. B(1,1)=4-1=3이다.",
Q6532,W01,1,계산,학습,"A = [[3, 5], [-1, 2]]일 때 2A의 (1,2) 성분은?",10,"2A의 (1,2) 성분=2×A(1,2)=2×5=10.",5,W01,"A의 (1,2) 성분 그대로 답한 오답이다. 2A에서는 모든 성분에 2를 곱해야 한다.",6,W01,"(1,1) 성분 3에 2를 곱한 오답이다. (1,2) 성분 5에 2를 곱하면 10이다.",7,W01,2+5=7로 잘못 계산한 오답이다. 실수배는 각 성분에 상수를 곱한다.,4,W01,(-1)×2=-2를 4로 잘못 계산하거나 다른 성분과 혼동한 오답이다.,
Q6533,W01,1,개념확인,학습,"A = [[2, -3], [1, 4]]일 때 -A의 (2,1) 성분은?",-1,"-A는 A의 모든 성분에 -1을 곱한 행렬이다. -A의 (2,1) 성분=-1×A(2,1)=-1×1=-1.",1,W01,"A의 (2,1) 성분 그대로 답한 오답이다. -A에서는 부호가 반전되어 -1이다.",-4,W01,"A의 (2,2) 성분 4에 -1을 곱한 오답이다. (2,1) 성분 1에 -1을 곱하면 -1이다.",2,W01,"(1,1) 성분 2를 답한 오답이다. -A의 (2,1) 성분=-1이다.",3,W01,"(1,2) 성분 -3에 -1을 곱한 오답이다. 묻는 성분은 (2,1)이다.",
Q6534,W01,1,계산,학습,"A = [[1, 2], [3, 4]], B = [[4, 3], [2, 1]]일 때 (A+B)의 (2,2) 성분은?",5,"(A+B)의 (2,2) 성분=A(2,2)+B(2,2)=4+1=5.",4,W01,"A의 (2,2) 성분만 답한 오답이다. A+B에서 성분끼리 더해야 한다.",1,W01,"B의 (2,2) 성분만 답한 오답이다. A(2,2)+B(2,2)=4+1=5이다.",8,W01,"4+4=8로 잘못 더한 오답이다. B의 (2,2) 성분은 1이다.",10,W01,"A와 B의 다른 성분들을 더한 오답이다. (A+B)의 (2,2)=4+1=5이다.",
