문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q1123,I03,3,방정식,학습,어떤 정수에 (-5)를 곱하면 35가 된다. 어떤 정수는?,-7,□ × (-5) = 35 이므로 □ = 35 ÷ (-5) = -7,7,I03,역산에서 부호를 무시하고 35÷5=7로만 계산,-175,I03,역산 대신 곱셈을 적용하여 35×(-5)=-175로 계산,175,I03,역산도 부호도 모두 잘못 처리하여 35×5=175,-40,I02,곱셈이 아닌 뺄셈으로 해석하여 35-(-5)=40에서 부호 오류,
Q1124,I03,3,개념,학습,다음 중 계산 결과의 부호가 나머지 넷과 다른 것은? ① (-2)×(-3) ② (-1)⁶ ③ (-5)×2 ④ (-4)÷(-1) ⑤ (-3)²,(-5)×2,"①=6, ②=1, ③=-10, ④=4, ⑤=9. 나머지는 모두 양수이고 ③만 음수.",(-2)×(-3),I03,음×음=양수이므로 나머지와 같은 양수 부호,(-1)⁶,I03,짝수 거듭제곱은 양수이므로 나머지와 같은 부호,(-4)÷(-1),I03,음÷음=양수이므로 나머지와 같은 부호,(-3)²,I03,(-3)²=9로 양수이므로 나머지와 같은 부호,
Q1125,I03,3,계산,학습,(-2)² × (-3) ÷ (-6) 의 값은?,2,"(-2)²=4, 4×(-3)=-12, (-12)÷(-6)=2",-2,I03,(-2)²=-4로 잘못 계산하여 부호 전체가 뒤집힘,-6,I03,4×(-3)=-12 이후 ÷(-6) 대신 다른 방식으로 계산,6,I03,÷(-6)을 ÷6으로 잘못 처리하여 부호 오류,-12,I03,÷(-6)을 ×(-6)으로 혼동하여 (-12)×(-6)=72가 아닌 계산 오류,
Q1913,I03,3,응용,학습,"a=-3, b=2일 때, a² ÷ b × (-a) 의 값은?",27/2,"a²=9, b=2, -a=3. 9÷2×3 = 27/2.",-27/2,I03,(-a)를 -3으로 계산,9/2,I03,×(-a) 단계를 빠뜨림,-9/2,I03,(-a)=-3으로 계산 후 a²=9 부호도 틀림,27,I03,÷b 단계를 빠뜨림,
Q1914,I03,3,응용,학습,"a=-2, b=3일 때, a³ ÷ b × a 의 값은?",16/3,(-2)³=-8. -8÷3×(-2) = -8÷3×(-2) = 16/3.,-16/3,I03,마지막 ×a 부호 처리 오류,8/3,I03,(-2)³=8로 계산,-8/3,I03,a³=8로 잘못 계산 후 부호도 오류,16,I03,÷b 단계를 빠뜨림,
Q2703,I03,3,응용,학습,"a=-4, b=-2일 때, a² × b³의 값은?",-128,"a²=(-4)²=16, b³=(-2)³=-8; 16×(-8)=-128",128,I03,b³=(-2)³=8(양수)로 착각해 16×8=128으로 계산,64,I03,a²를 (-4)×2=-8으로 잘못 계산한 뒤 (-8)×(-8)=64으로 계산,16,I03,b³ 부분을 계산하지 않고 a²=16만 답함,-8,I03,a² 부분을 계산하지 않고 b³=(-2)³=-8만 답함,
Q2704,I03,3,계산,학습,(-2)³ × 3² ÷ (-6) = ?,12,"(-2)³=-8, 3²=9; -8×9=-72; -72÷(-6)=12",-12,I03,÷(-6)의 부호를 양으로 착각해 -72÷(-6)=-12으로 계산,-72,I03,÷(-6) 과정을 생략하고 (-8)×9=-72만 계산,4/3,I03,3² 부분을 생략하고 (-2)³÷(-6)=-8÷(-6)=4/3으로 계산,4,I03,"3²를 3으로 잘못 계산해 (-8)×3=-24, -24÷(-6)=4으로 계산",
Q2705,I03,3,응용,학습,어떤 수를 (-3)²으로 나누면 (-2)²가 된다. 어떤 수는?,36,"(-3)²=9, (-2)²=4; x÷9=4이므로 x=36",4/9,I03,역산하지 않고 (-2)²÷(-3)²=4/9로 답함,-36,I03,36에 음수 부호를 붙여 -36으로 답함,-4,I03,(-3)²=9가 아닌 -3으로 계산하고 (-2)²=4×(-3)을 역산해 -4로 답함,9,I03,제수인 (-3)²=9를 어떤 수로 혼동해 9로 답함,
Q3491,I03,3,개념,학습,다음 중 계산 결과가 가장 큰 것은? ① (-3)⁴ ② (-2)⁶ ③ (-4)³ ④ (-2)⁴ ⑤ (-5)²,(-3)⁴,① 81 ② 64 ③ -64 ④ 16 ⑤ 25. 가장 큰 값은 81=(-3)⁴.,(-2)⁶,I03,(-2)⁶=64가 최대라고 잘못 비교했습니다.,(-5)²,I03,짝수 지수만 양수임을 알지만 25<81을 놓쳤습니다.,(-4)³,I03,절댓값 4가 가장 크므로 결과도 클 것이라 잘못 판단했습니다.,(-2)⁴,I03,작은 밑수 2가 계산하기 쉬워 16이 최대라고 잘못 답했습니다.,
Q3493,I03,3,응용,학습,"a=-2일 때, (-a)³ × a² ÷ (-a) 의 값은?",16,"-a=2. (-a)³=8, a²=4, -a=2. 8×4÷2=32÷2=16.",-16,I03,-a=2이지만 (-a)³=-8로 잘못 계산해 -8×4÷2=-16으로 답했습니다.,4,I03,(-a)³=8과 a²=4의 곱 후 -a=-2를 대입해 ÷(-2)=-16으로 잘못 구했습니다.,8,I03,a²=4를 곱하지 않고 (-a)³=8만 계산했습니다.,-4,I03,(-a)=-(-2)=2임을 놓치고 -a를 -2로 사용했습니다.,
