문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q224,B03,3,응용,학습,가로 5cm 둘레 30cm 이하의 직사각형의 세로 최대 길이는?,10cm,2(5+세로) ≤ 30 → 세로 ≤ 10,25cm,B03,가로 처리 안 함,5cm,B03,가로와 세로 같다고 가정,15cm,B03,둘레/2 만 처리,30cm,B03,그냥 둘레,
Q504,B03,3,응용,학습,한 자루 200 원 펜과 봉투 500 원을 5000 원 이하로 사려고 한다. 펜의 최대 개수는?,22,200x + 500 ≤ 5000 → 200x ≤ 4500 → x ≤ 22.5 이므로 자연수 최대 22,23,B03,200 × 23 = 4600 + 500 = 5100 으로 초과,25,B03,봉투 500 원 처리 누락,22.5,B03,개수는 자연수. 소수 X,20,B03,계산 잘못,
Q505,B03,3,응용,학습,두 번 본 시험 평균이 80 점 이상이 되려면 첫 번째 점수가 75 점일 때 두 번째 점수 y 의 최솟값은?,85,(75 + y)/2 ≥ 80 → 75 + y ≥ 160 → y ≥ 85,80,B03,평균 80 이려면 합이 160. y = 85 부터,75,B03,평균 80 이상 조건 미적용,165,B03,합 160 인데 잘못 계산,90,B03,85 가 최솟값. 90 은 더 큼,
Q1373,B03,3,응용,학습,"요금제 A는 기본요금 2,000원에 1분당 100원이고, B는 기본요금 없이 1분당 150원이다. 몇 분 초과 사용할 때 A가 더 저렴한가?",40분 초과,"2000+100x < 150x, 2000 < 50x, x > 40. 40분 초과 시 A가 저렴",40분 이상,B03,x>40을 x≥40으로 등호 포함 실수 (40분 사용 시 두 요금제 금액 동일),40분 미만,B03,부등호 방향이 반대로 A가 더 비쌀 때를 구하는 실수,20분 초과,B02,2000 < 50x에서 x > 40인데 2000을 100으로 나눈 x > 20으로 계산 실수,50분 초과,B02,2000 < 50x에서 x > 40인데 x > 50으로 계산 실수,
Q1374,B03,3,응용,학습,집에서 2 km 떨어진 학교까지 시속 3 km로 걷다가 시속 9 km로 뛰어서 30분 이내에 도착하려 한다. 걸어가는 거리의 최대값은?,5/4 km,걷는 거리 x km. x/3 + (2-x)/9 ≤ 1/2. (3x+2-x)/9 ≤ 1/2. 4x+4 ≤ 9. x ≤ 5/4,1 km,B03,4x ≤ 5에서 x ≤ 5/4인데 소수점 이하를 버려 x ≤ 1로 계산,7/4 km,B02,양변에 18을 곱할 때 4x+4 ≤ 9 대신 4x+4 ≤ 18로 잘못 계산하여 x ≤ 7/2,2 km,B03,제한 조건 없이 전체 거리가 2 km이므로 최대 2 km라고 선택,3/4 km,B02,2x+2 ≤ 9/2에서 2x ≤ 5/2인데 2x ≤ 3/2로 계산 실수,
Q1375,B03,3,응용,학습,"A마트는 음료 한 병에 1,200원이고, B마트는 3,000원 가입비를 내면 한 병에 900원이다. 몇 병 이상 살 때 B마트가 더 저렴한가?",11병 이상,"1200x > 3000 + 900x, 300x > 3000, x > 10. 자연수이므로 11병 이상",10병 이상,B03,x>10에서 10병은 두 마트 금액이 동일하므로 포함되지 않는데 10병 이상을 선택,12병 이상,B03,x>10의 최솟값을 11이 아닌 12로 잘못 판단,7병 이상,B02,300x > 3000에서 x > 10인데 300을 잘못 계산하여 x > 7로 선택,4병 이상,B03,"가입비 3,000원과 병당 차액 300원의 관계를 잘못 설정하여 계산",
Q2160,B03,3,응용,학습,물건 한 개에 2000원이고 포장비가 5000원이다. 총 구매 비용이 45000원 이하이려면 최대 몇 개까지 살 수 있는가?,20개,2000x+5000≤45000 → 2000x≤40000 → x≤20. 최대 20개,22개,B03,포장비를 빼지 않고 45000÷2000으로 계산하는 오류,19개,B02,2000x≤40000을 x≤19로 잘못 계산하는 실수,25개,B03,2000x≤45000으로 잘못 세우는 실수,10개,B03,포장비 5000원을 반복 적용하는 오류,
Q2163,B03,3,응용,학습,"가로가 세로의 2배인 직사각형의 둘레가 36cm 이하일 때, 세로의 최대 길이는?",6cm,"세로=y, 가로=2y. 2(2y+y)≤36 → 6y≤36 → y≤6. 최대 6cm",9cm,B03,2(가로+세로)=36에서 가로와 세로 합을 36으로 잘못 세우는 오류,12cm,B03,가로+세로≤36으로 잘못 세우는 실수,18cm,B03,가로만 36 이하로 세우는 오류,4cm,B02,6y≤36에서 y≤6을 y≤4로 잘못 계산하는 실수,
Q2165,B03,3,응용,학습,요금이 1분당 200원인 전화를 10000원 이하로 이용할 수 있는 최대 시간은?,50분,200x≤10000 → x≤50. 최대 50분,20분,B03,200x≤10000을 200x≤2000으로 잘못 세우는 오류,5000분,B03,x≤50을 x≤5000으로 잘못 계산하는 실수,55분,B02,10000÷200=50에서 답을 55로 쓰는 오류,40분,B02,계산 과정에서 실수로 x≤40을 구하는 오류,
Q2950,B03,3,응용,학습,5%짜리 소금물 200g에 물을 x g 더 넣어 농도를 2% 이하로 만들려면 x의 최솟값은?,300,소금량 10g. 10/(200+x)≤0.02 → 10≤4+0.02x → 0.02x≥6 → x≥300.,100,B03,분모 설정 실수.,200,B03,소금물 전체량을 최종 양으로 혼동.,250,B03,계산 실수.,500,B03,농도 식 설정 실수.,
