문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q760,G06,3,응용,학습,"세 점 A(1, 2), B(3, 6), C(k, 10)이 한 직선 위에 있을 때, k의 값은?",5,"A→B 기울기 = (6-2)/(3-1) = 2. y=2x+b, 점 A(1,2) 대입: b=0. y=2x에서 y=10이면 x=5.",4,G06,A→B 기울기로 C의 x좌표 계산 시 연산 오류,6,G06,x좌표 증가량을 잘못 산정하여 k=6 도출,7,G06,기울기를 3으로 착각하여 계산,3,G06,B에서 C까지의 증가량을 A에서 B 기준으로 혼동,
Q763,G06,3,응용,학습,두 직선 y=2x+1 과 y=-x+4 의 교점의 좌표는?,"(1, 3)","2x+1=-x+4 → 3x=3 → x=1. y=2(1)+1=3. 교점은 (1, 3).","(2, 5)",G06,연립방정식에서 x=2를 잘못 구하여 오류,"(3, 1)",G06,x와 y 좌표를 서로 혼동,"(1, 2)",G06,x=1 대입 후 y값 계산 오류,"(-1, -1)",G06,부호 오류로 잘못된 x값 도출,
Q765,G06,3,응용,학습,"x절편이 3이고 y절편이 -6인 직선이 점 (a, 6)을 지날 때, a의 값은?",6,"두 점 (3, 0), (0, -6). 기울기=(0-(-6))/(3-0)=2. y=2x-6. y=6 → 2a=12 → a=6.",-3,G06,x절편으로 방정식 역산 오류,9,G06,기울기를 구하지 않고 절편에서 잘못 추정,3,G06,x절편 값을 그대로 a로 사용,0,G06,y=6에서 y절편 관계만으로 잘못 계산,
Q1552,G06,3,응용,학습,직선 3x+2y-12=0의 x절편과 y절편을 각각 구하면?,"x절편=4, y절편=6",x절편: y=0 대입 → 3x=12 → x=4. y절편: x=0 대입 → 2y=12 → y=6.,"x절편=6, y절편=4",G06,x절편과 y절편을 서로 바꿈,"x절편=12, y절편=12",G06,계수로 나누지 않고 상수 12를 그대로 답함,"x절편=4, y절편=-6",G06,y절편 부호를 잘못 처리,"x절편=-4, y절편=6",G06,x절편 부호를 잘못 처리,
Q1553,G06,3,응용,학습,"세 점 (0, 1), (2, 5), (a, 9)가 한 직선 위에 있을 때, a의 값은?",4,"(0,1)과 (2,5)의 기울기=(5-1)/2=2. 직선: y=2x+1. (a,9) 대입: 9=2a+1 → a=4.",3,G06,기울기를 5/2로 계산하여 a=3으로 구함,5,G06,y=2x+1에 a=5 대입 시 y=11≠9이나 a=5로 답함,8,G06,9=a+1로 잘못 세워 a=8을 구함,2,G06,기울기=a로 혼동하여 a=2를 답함,
Q2339,G06,3,계산,학습,"직선 y=3x-4에 수직이고 점 (3, 1)을 지나는 직선의 y절편은?",2,"y=3x-4에 수직인 직선의 기울기=-1/3. y=(-1/3)x+b에 (3,1) 대입 → 1=-1+b → b=2",-1/3,G06,y절편이 아닌 기울기 -1/3을 답했어요,4,G06,수직 기울기를 구하지 않고 y=3x-4의 y절편 -4의 절댓값을 썼어요,-2,G06,1=(-1/3)×3+b에서 b=1+1=2인데 부호 실수로 -2가 됐어요,1,G06,점의 y좌표 1을 y절편으로 혼동했어요,
Q2340,G06,3,계산,학습,"두 점 A(1, 3)과 B(4, 9)를 지나는 직선이 x축과 만나는 점의 좌표는?","(-1/2, 0)","기울기=(9-3)/(4-1)=2. y=2x+1. x절편: y=0 → x=-1/2 → (-1/2, 0)","(1, 0)",G06,점 A의 x좌표 1을 x절편으로 혼동했어요,"(0, 1)",G06,x절편과 y절편 좌표를 뒤바꿨어요. x축 위의 점은 y=0이에요,"(-1, 0)",G06,x절편 -1/2를 정수 -1로 잘못 계산했어요,"(1/2, 0)",G06,부호를 반대로 계산했어요. 0=2x+1 → x=-1/2예요,
Q2342,G06,3,응용,학습,두 직선 y=2x+5와 y=-x+2의 교점을 지나고 기울기가 3인 직선의 y절편은?,6,"2x+5=-x+2 → x=-1, y=3. y=3x+b에 (-1,3) 대입 → 3=-3+b → b=6",3,G06,교점의 y좌표 3을 y절편으로 혼동했어요,-1,G06,교점의 x좌표 -1을 y절편으로 혼동했어요,2,G06,y=-x+2의 y절편 2를 답으로 혼동했어요,5,G06,y=2x+5의 y절편 5를 답으로 혼동했어요,
Q2344,G06,3,계산,학습,직선 y=-2x+b에서 x절편과 y절편의 합이 3일 때 b의 값은?,2,"y절편=b, x절편=b/2. b/2+b=3b/2=3 → b=2",3,G06,x절편을 고려하지 않고 b=3으로 바로 설정했어요,6,G06,3b/2=3에서 b=6으로 잘못 계산했어요. 3÷(3/2)=2예요,1,G06,x절편=y절편=1.5로 잘못 나누어 b=1로 계산했어요,-2,G06,기울기 -2를 b로 혼동했어요,
Q2345,G06,3,개념,학습,두 직선 ax+y=5와 x-3y=1이 서로 평행할 때 a의 값은?,-1/3,ax+y=5 → 기울기=-a. x-3y=1 → 기울기=1/3. 평행 조건: -a=1/3 → a=-1/3,1/3,G06,a=-1/3인데 부호를 잘못 처리해 a=1/3로 답했어요,-3,G06,x-3y=1에서 계수 -3을 기울기로 혼동했어요. 정리하면 기울기=1/3이에요,3,G06,x-3y=1의 기울기를 1/(-3)=-1/3이 아닌 3으로 잘못 구했어요,-1,G06,기울기=1/3에서 a=-1로 잘못 계산했어요,
Q3126,G06,3,응용,학습,두 직선 y=2x+1과 y=-x+4의 교점을 지나고 기울기가 3인 직선의 y절편은?,0,"교점: 2x+1=-x+4 → x=1, y=3. 점 (1,3)을 지나고 기울기 3: 3=3×1+b → b=0",3,G06,b를 교점의 y좌표 3으로 혼동,1,G06,b를 교점의 x좌표 1로 혼동,-3,G06,y=3x+b에서 b=3-3×1이 아닌 b=1-3×1=-2로 계산 오류,4,G06,y=-x+4의 y절편 4를 답으로 사용,
Q3130,G06,3,응용,학습,"직선 y=ax+b가 점 (2,5)를 지나고 y=3x-1과 수직일 때 b의 값은?",17/3,수직 조건: a×3=-1 → a=-1/3. 5=(-1/3)×2+b → b=5+2/3=17/3,-1/3,G06,기울기 a의 값을 b로 혼동,5,G06,b를 점의 y좌표로 혼동,11/3,G06,b=5-2/3=13/3으로 부호 오류 계산,7,G06,수직 조건 대신 평행 조건을 적용하여 a=3으로 계산 후 b 산출,
Q3131,G06,3,응용,학습,두 직선 3x-y+2=0과 x+y-6=0의 교점과 원점을 지나는 직선의 기울기는?,5,"3x-y=-2, x+y=6 → 더하면 4x=4, x=1, y=5. 교점 (1,5). 기울기=5/1=5",1/5,G06,기울기를 y/x=5 대신 x/y=1/5로 역수 계산,-5,G06,기울기의 부호를 잘못 읽음,6,G06,두 직선의 y절편의 합을 기울기로 혼동,3,G06,첫 번째 직선의 기울기 3을 답으로 내는 실수,
