문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q313,G06,1,개념,학습,점 (3 4) 지나고 x축에 평행한 직선의 식은?,y = 4,x축 평행 → y는 일정,x = 3,G06,y축 평행,y = 3,G06,y는 4,x = 4,G06,잘못,y = x,G06,임의 직선,
Q756,G06,1,계산,학습,x절편이 2이고 y절편이 -4인 직선의 기울기는?,2,"두 점 (2, 0)과 (0, -4)를 지남. 기울기 = (-4-0)/(0-2) = -4/(-2) = 2.",-2,G06,x절편과 y절편의 부호를 반대로 적용하여 기울기를 -2로 계산,1/2,G06,기울기를 y절편/x절편 = (-4)/2 = -2가 아닌 역수로 계산,-1/2,G06,분자와 분모를 바꾸고 부호도 반대로 계산,4,G06,두 절편의 절댓값 차이로 기울기를 추정,
Q757,G06,1,계산,학습,"점 (2, 3)을 지나고 y축에 평행한 직선의 방정식은?",x=2,"y축에 평행한 직선은 x=상수 형태이고 점 (2, 3)의 x좌표가 2이므로 x=2.",y=3,G06,y좌표를 사용하여 y=3으로 혼동,x=3,G06,x좌표와 y좌표를 바꿔 x=3으로 작성,y=2,G06,x좌표를 y절편으로 잘못 사용,x+y=5,G06,두 좌표의 합으로 방정식을 작성,
Q762,G06,1,계산,학습,"기울기가 2이고 점 (0, -5)를 지나는 직선의 방정식은?",y=2x-5,"점 (0, -5)는 y절편이 -5임을 의미. 기울기 2, y절편 -5이므로 y=2x-5.",y=2x+5,G06,y절편 부호를 반대로 사용,y=-2x-5,G06,기울기 부호를 반대로 사용,y=2x,G06,"점 (0, -5)의 y값을 무시하고 y절편을 0으로 처리",y=-5x+2,G06,기울기와 y절편을 바꿔서 사용,
Q1546,G06,1,계산,학습,"점 (2, -1)을 지나고 기울기가 4인 직선의 방정식은?",y=4x-9,y-(-1)=4(x-2) → y+1=4x-8 → y=4x-9,y=4x+1,G06,y절편을 +1로 잘못 계산함,y=4x-7,G06,y+1=4x-8에서 y=4x-7로 이항 실수,y=4x+7,G06,y+1=4(x-2)를 y=4x+(-2×4)+1=4x-7이 아닌 4x+7로 계산,y=4x-1,G06,"점 (2,-1)에서 y절편을 기울기×x좌표로 혼동",
Q1547,G06,1,계산,학습,"두 점 (0, 3)과 (2, 7)을 지나는 직선의 방정식은?",y=2x+3,기울기=(7-3)/(2-0)=2. y절편=3. y=2x+3,y=2x+7,G06,y절편을 7로 잘못 선택,y=4x+3,G06,기울기를 (7-3)/(2-0)=4로 잘못 계산,y=2x-3,G06,y절편 부호를 반대로 함,y=3x+2,G06,기울기와 y절편을 서로 바꿈,
Q1550,G06,1,개념,학습,직선 y=4x+1에 수직인 직선의 기울기는?,-1/4,수직인 두 직선의 기울기 곱은 -1. 4×m=-1 → m=-1/4,4,G06,수직 조건을 무시하고 같은 기울기를 답함,-4,G06,기울기의 부호만 반대로 함,1/4,G06,역수를 취했으나 부호를 바꾸지 않음,-1,G06,기울기를 -1로 고정,
Q1554,G06,1,계산,학습,"점 (-3, 5)를 지나고 x축에 평행한 직선의 방정식은?",y=5,x축에 평행한 직선은 y값이 일정. 점의 y좌표가 5이므로 y=5.,x=-3,G06,y축에 평행한 직선의 방정식으로 혼동,y=-3,G06,점의 x좌표를 y절편으로 사용,x=5,G06,x축 평행을 x=상수로 혼동하고 y좌표를 사용,y=x+5,G06,기울기 0인 직선을 기울기 1로 혼동,
Q2341,G06,1,계산,학습,직선 2x+3y-6=0의 x절편과 y절편을 각각 구하면?,"x절편=3, y절편=2",y=0 대입 → x=3. x=0 대입 → y=2,"x절편=6, y절편=3",G06,"상수항 6과 계수 2, 3을 절편으로 직접 읽었어요. 대입 후 풀어야 해요","x절편=2, y절편=3",G06,x절편과 y절편을 뒤바꿨어요,"x절편=-3, y절편=-2",G06,부호를 반대로 처리했어요. y=0 → 2x=6 → x=3이에요,"x절편=3, y절편=-2",G06,y=0 대입 시 -3y=6 → y=-2로 잘못 계산했어요,
Q3127,G06,1,계산,학습,직선 4x-2y+8=0을 y=mx+n 형태로 변환할 때 m+n의 값은?,6,"4x-2y+8=0 → 2y=4x+8 → y=2x+4. m=2, n=4. m+n=6",12,G06,방정식을 풀지 않고 계수 4+8=12로 더하는 오류,2,G06,n(y절편)을 구하지 않고 m(기울기)만 답으로 냄,-2,G06,y=2x+4에서 부호를 잘못 읽어 m+n=2+(-4)=-2로 계산,4,G06,m+n 대신 n=4만 답으로 내는 실수,
