문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q6149,Y01,2,비율,학습,"어떤 학교의 남학생 120명, 여학생 80명이다. 전체 학생 수에 대한 남학생 수의 비율은?",3/5,전체=200. 남:전체=120:200=3:5. 비율=3/5.,2/5,Y01,여학생 비율 80/200=2/5를 답한 오답.,3/2,Y01,남:여=120:80=3:2를 비율로 쓴 오답.,120/80,Y01,전체가 아닌 여학생 수를 분모로 쓴 오답.,2/3,Y01,남:여=3:2에서 2/3로 뒤집은 오답.,
Q6150,Y01,2,비율,학습,500 mL 용액에 소금 20 g이 녹아 있을 때 소금물의 농도(소금 양 ÷ 용액 전체)는?,1/25,20/500=1/25.,1/20,Y01,"500을 분자, 20을 분모로 뒤집은 오답.",4/100,Y01,1/25=4/100이지만 약분하지 않은 오답.,20/480,Y01,분모를 전체 용액이 아닌 물의 양 480으로 계산한 오답.,1/50,Y01,계산 오류로 20/500=1/50으로 잘못 약분한 오답.,
Q6151,Y01,2,비율,학습,비 a:b = 5:3이고 a+b = 32일 때 a의 값은?,20,a=32×5/8=20.,12,Y01,b의 값 32×3/8=12를 답한 오답.,16,Y01,a+b를 반반으로 나눈 오답.,5,Y01,비의 앞항 5 자체를 답한 오답.,8,Y01,a+b=32에서 비율 무시하고 32/4=8로 계산한 오답.,
Q6152,Y01,2,비율,학습,거리 15 km를 달리는 데 연료 3 L가 소모되었다. 연료 1 L당 달릴 수 있는 거리는?,5 km,15÷3=5.,45 km,Y01,15×3=45로 곱한 오답.,3 km,Y01,분자·분모를 바꿔 3/15=1/5로 계산한 오답.,12 km,Y01,15-3=12로 뺄셈한 오답.,18 km,Y01,15+3=18로 덧셈한 오답.,
Q6156,Y01,2,비율,진단검토,a:b = 3:4일 때 b:a의 값은?,4:3,비의 순서를 바꾸면 분자·분모도 교환된다. b:a = 4:3.,3:4,Y01,비를 그대로 쓴 오답.,4/3,Y01,비율 b/a=4/3이 정답이지만 비 형태 b:a=4:3과 다른 표현으로 혼동한 오답.,12:9,Y01,비를 약분하지 않고 확장한 오답.,1:1,Y01,a와 b가 같다고 잘못 이해한 오답.,
Q6380,Y01,2,비율,학습,"교실에 남학생 18명, 여학생 27명이 있다. 전체 학생 수에 대한 남학생 수의 비율은?",2/5,전체=45. 남학생:전체=18:45=2:5. 비율=2/5.,3/5,Y01,여학생 비율 27/45=3/5를 답한 오답.,2/3,Y01,남:여=18:27=2:3을 비율로 쓴 오답.,18/27,Y01,전체가 아닌 여학생 수를 분모로 쓴 오답.,3/2,Y01,여:남=3:2를 비율로 쓴 오답.,
Q6381,Y01,2,비율,학습,물 300 mL와 시럽 120 mL를 섞은 음료에서 시럽의 비율은?,2/7,전체=420. 시럽:전체=120:420=2:7.,2/5,Y01,물:시럽=5:2에서 뒤집어 2/5로 답한 오답.,120/300,Y01,전체가 아닌 물의 양을 분모로 쓴 오답.,5/7,Y01,물의 비율 300/420=5/7을 답한 오답.,1/3,Y01,120÷420을 잘못 계산한 오답.,
Q6382,Y01,2,비율,학습,비 a:b=7:5이고 a+b=48일 때 b의 값은?,20,b=48×5/(7+5)=48×5/12=20.,28,Y01,a의 값 48×7/12=28을 답으로 선택한 오답.,24,Y01,48을 단순히 이등분한 오답.,12,Y01,a+b의 합산 분모 12를 답으로 혼동한 오답.,5,Y01,비의 뒷항 5를 그대로 답한 오답.,
Q6383,Y01,2,비율,학습,기차가 4시간 동안 192 km를 달렸다. 1시간당 달린 거리는?,48 km,192÷4=48.,768 km,Y01,192×4=768로 나눗셈 대신 곱셈을 적용한 오답.,188 km,Y01,192-4=188로 뺄셈을 적용한 오답.,196 km,Y01,192+4=196으로 덧셈을 적용한 오답.,4 km,Y01,4÷192를 계산한 오답.,
Q6384,Y01,2,비율,진단검토,비율이 5/8인 두 양의 합이 104일 때 두 양 중 큰 수는?,64,a:b=5:8이면 큰 수 b=104×8/(5+8)=104×8/13=64.,65,Y01,104×(5/8)=65로 비율을 직접 전체에 곱한 오개념 (비와 분수 혼동).,52,Y01,104÷2=52로 두 양이 같다고 가정한 오개념 (비율 무시).,40,Y01,104×5/13=40으로 작은 수를 선택한 오개념 (큰·작은 수 혼동).,80,Y01,104×8=832를 13 대신 10으로 나눈 오개념 (나눗셈 오류).,
