문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q1036,R04,1,계산,학습,3√2 + 2√2 를 계산하면?,5√2,근호가 같은 동류 근호끼리 더한다. (3+2)√2=5√2.,5√4,R04,근호 안 수까지 더해 √(2+2)=√4로 혼동함,6√2,R04,3×2=6으로 계수를 곱셈 처리함,√4,R04,계수 3+2=5를 무시하고 √(2+2)=√4로 씀,5,R04,√2≈1.4...를 약 1로 보아 5×1=5로 계산함,
Q1043,R04,1,계산,학습,5√3 - 3√3 를 계산하면?,2√3,(5-3)√3=2√3.,2,R04,√3을 제거하고 5-3=2만 남김,2√0,R04,근호 안 3-3=0으로 √0을 씀,2√9,R04,√3-√3=√(3-3)=√0이 아닌 √9로 혼동함,8√3,R04,5×3-3×3=15-9=6이나 8√3으로 잘못 계산함,
Q1826,R04,1,계산,학습,4√5 + √45 를 계산하면?,7√5,√45=√(9×5)=3√5이므로 4√5+3√5=7√5,√50,R04,√5와 √45의 근호 안 숫자를 더해 √(5+45)=√50로 착각,12√5,R04,√45=3√5임을 알고 계수 4와 3을 곱해 4×3=12로 계산,5√5,R04,4√5+√45=√(80+45)=√125=5√5로 근호 안 합산,4√50,R04,4와 √45를 곱하는 계산 착오,
Q1827,R04,1,계산,학습,√20 - √5 를 계산하면?,√5,√20=2√5이므로 2√5-√5=√5,√15,R04,근호 안을 빼서 √(20-5)=√15로 계산,2√5,R04,√20=2√5로 변환했지만 -√5를 빼는 것을 잊음,0,R04,√20과 √5를 같은 값으로 착각,3√5,R04,계수를 2-(-1)=3으로 부호 실수,
Q1835,R04,1,계산,학습,5√6 - 3√6 + √6 를 계산하면?,3√6,동류 근호끼리 계수를 계산: (5-3+1)√6=3√6,√6,R04,5-3+1=3이 아닌 5-3-1=1로 마지막 항 부호 실수,9√6,R04,계수를 5+3+1=9로 모두 더함,2√6,R04,마지막 항 +√6을 빠뜨려 5-3=2로만 계산,-3√6,R04,부호를 모두 뒤집어 -(5-3+1)=-3으로 계산,
Q2616,R04,1,계산,학습,√8 + √18 + √32 를 계산하면?,9√2,"√8=2√2, √18=3√2, √32=4√2이므로 2√2+3√2+4√2=9√2",√58,R04,루트 안의 수를 그대로 더하는 실수입니다. 8+18+32=58이 되지만 루트를 그렇게 계산할 수 없습니다.,6√2,R04,√32=2√2로 잘못 계산하여 2+2+2=6이 됩니다. √32=√(16·2)=4√2임을 확인하세요.,13√2,R04,√32=8√2로 잘못 계산하는 실수입니다. √32=√(16·2)=4√2입니다.,24√2,M03,"계수 2, 3, 4를 더하는 대신 곱하여 24√2로 계산하는 실수입니다.",
Q2617,R04,1,계산,학습,√75 + √27 - √3 를 계산하면?,7√3,"√75=5√3, √27=3√3이므로 5√3+3√3-√3=7√3",√99,R04,루트 안의 수를 연산하여 75+27-3=99로 계산하는 실수입니다.,9√3,R04,√3을 빼지 않고 더하는 부호 실수로 5+3+1=9가 됩니다.,8√3,R04,마지막 항 √3을 빼는 것을 잊고 5+3=8로 계산하는 실수입니다.,6√3,R03,√75=4√3으로 잘못 계산하여 4+3-1=6이 됩니다. √75=√(25·3)=5√3을 확인하세요.,
Q2620,R04,1,계산,학습,√80 - √20 + √5 를 계산하면?,3√5,"√80=4√5, √20=2√5이므로 4√5-2√5+√5=3√5",√65,R04,루트 안의 수를 연산하여 80-20+5=65로 계산하는 실수입니다.,7√5,R04,빼기를 더하기로 바꾸는 부호 실수로 4+2+1=7이 됩니다.,2√5,R04,마지막 항 √5를 더하는 것을 잊고 4-2=2로 계산하는 실수입니다.,4√5,R03,√80=5√5로 잘못 계산하여 5-2+1=4가 됩니다. √80=√(16·5)=4√5입니다.,
Q3406,R04,1,계산,학습,√32 - √18 + √50 를 계산하면?,6√2,"√32=4√2, √18=3√2, √50=5√2 이므로 4√2-3√2+5√2=6√2",√64=8,R04,"근호 안 직접 계산: 32-18+50=64, √64=8",4√2,R03,√50=5√2 처리 누락,8√2,M03,√32+√50=9√2에서 √18 빼기를 더하기로 혼동: 4+5-3=6... 오계산,√2,R03,√50 처리 오류로 5√2 대신 0,
Q3408,R04,1,계산,학습,√125 + √45 - 3√5 를 계산하면?,5√5,"√125=5√5, √45=3√5 이므로 5√5+3√5-3√5=5√5",√167,R04,근호 안 직접 합산: 125+45-3=167,3√5,R04,5√5+3√5=8√5에서 3√5를 뺄 때 처음 항도 빼버림,8√5,R04,마지막 -3√5 빠뜨림,2√5,R03,√125=3√5로 잘못 변환하여 3+3-3=3,
