문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q911,M01,3,계산,학습,a를 b로 나누고 그 결과에 c를 곱한 식을 나타내시오.,ac/b,a ÷ b × c = (a/b) × c = ac/b이다.,a/(bc),M01,c를 곱하는 것을 나누는 것으로 혼동해 분모에 포함함,abc,M01,나눗셈 기호를 무시하고 모두 곱셈으로 처리함,b/(ac),M01,분자와 분모를 완전히 뒤바꿈,a/b + c,M01,c를 곱하는 것을 더하는 것으로 혼동함,
Q1705,M01,3,응용,학습,"가로 a cm, 세로 b cm 인 직사각형의 넓이를 문자식으로 나타내고 a=3, b=4 일 때의 값은?",ab = 12,"넓이 = 가로 × 세로 = ab. a=3, b=4 이면 ab = 3×4 = 12.",a+b = 7,M01,넓이 공식에 곱셈 대신 덧셈을 사용한 경우.,2(a+b) = 14,M01,넓이가 아닌 둘레 공식을 적용한 경우.,ab = 7,M01,식은 맞지만 대입 계산을 더하기로 한 경우.,a² = 9,M01,정사각형 넓이 공식을 직사각형에 적용한 경우.,
Q2490,M01,3,계산,학습,x × (-4) × y × x를 간단히 나타내면?,-4x²y,"(-4) × x × x × y = -4x²y이다. 수는 앞에, 같은 문자는 거듭제곱으로 묶고, 음수 부호는 유지한다.",4x²y,M01,음수 부호 (-4)에서 -를 빠뜨려 양수로 표기함.,-4xy²,M01,x가 두 번 나왔는데 y를 두 번으로 혼동하여 -4xy²로 표기함.,-4xy,M01,x × x = x²임에도 x로만 표기하고 거듭제곱을 생략함.,x²y×(-4),M01,수를 문자 뒤에 위치시켜 표기 규칙을 어김.,
Q2493,M01,3,계산,학습,1 × a × a × (-1) × b를 간단히 나타내면?,-a²b,1 × (-1) = -1이고 a × a = a²이므로 전체는 -1 × a² × b = -a²b이다. 계수 -1은 그대로 -로 표기한다.,a²b,M01,(-1)의 부호를 빠뜨려 양수로 표기함.,-1a²b,M01,계수 -1을 -1로 그대로 두고 1을 생략하지 않음.,-ab,M01,a×a를 a²으로 거듭제곱 표기하지 않고 a로만 씀.,-a²×b,M01,× 기호를 생략하지 않고 그대로 표기함.,
Q2495,M01,3,계산,학습,m × m × m ÷ (n × n)을 거듭제곱과 분수로 나타내면?,m³/n²,"m × m × m = m³, n × n = n²이므로 m³ ÷ n² = m³/n²이다.",m³n²,M01,나누기를 곱하기로 잘못 처리함.,m/n²,M01,m × m × m을 m으로만 처리하여 거듭제곱 표기를 누락함.,3m/2n,M01,거듭제곱 대신 반복 횟수를 계수로 잘못 씀.,m³÷n²,M01,나누기를 분수꼴로 바꾸지 않고 ÷ 기호 그대로 사용함.,
Q3281,M01,3,개념,학습,다음 중 문자식의 표기 규칙에 어긋난 것은?,x ÷ 2 = 2/x,x ÷ 2 = x/2 이어야 한다. 2/x는 2÷x이므로 분자와 분모가 뒤집힌 잘못된 표기이다.,(-1) × a × b = -ab,M01,-ab는 올바른 표기이나 틀린 것으로 오인,m × m × m = m³,M01,m³는 올바른 거듭제곱 표기이나 틀린 것으로 오인,3 ÷ (a+b) = 3/(a+b),M01,3/(a+b)는 올바른 표기이나 틀린 것으로 오인,1 × x = x,M01,계수 1 생략 규칙이 올바르나 틀린 것으로 오인,
Q3283,M01,3,응용,학습,어떤 수 m을 n으로 나누고 그 몫을 다시 p로 나눈 결과를 문자식으로 나타내면?,m/(np),"m÷n = m/n, 이를 p로 나누면 (m/n)÷p = m/(np).",mn/p,M01,n과 p의 역할을 반대로 이해하여 n을 분자에 배치,m/n - p,M01,두 번째 나누기를 빼기로 혼동,mp/n,M01,두 번째 나눗셈의 p를 분자에 잘못 배치,m/p,M01,첫 번째 나눗셈의 n을 누락,
Q3285,M01,3,계산,학습,(-2) × x × y × y ÷ (3 × z)를 문자식으로 나타내면?,-2xy²/(3z),"(-2)×x×y×y = -2xy², 3×z = 3z, 나눗셈으로 분수를 만들면 -2xy²/(3z).",2xy²/(3z),M01,음의 부호를 누락,-2xy/(3z²),M01,y와 z의 지수 위치를 혼동,-2x²y/(3z),M01,y의 지수를 x에 잘못 붙임,-6xyz/(3z),M01,y의 거듭제곱을 처리하지 않고 나눗셈도 잘못 처리,
Q4073,M01,3,변환,학습,(-1) × a × a × a ÷ (b × b)를 간단히 나타내면?,-a³/b²,(-1)×a³ ÷ b² = -a³/b²,a³/b²,M01,(-1)의 음수 부호를 누락하는 실수,-a³b²,M01,나눗셈을 곱셈으로 처리하는 오류,-3a/2b,M01,지수 대신 계수로 표현하는 오류,-(a/b)³,N04,a³/b²과 (a/b)³을 동일시하는 지수 오류,
Q4074,M01,3,실생활,학습,처음에 물이 L리터 들어있는 수조에서 매분 m리터씩 p분 동안 빼낸 후 남은 물의 양을 문자식으로 나타내면?,L - mp,p분 동안 빼낸 양 = m×p = mp이므로 남은 양 = L - mp,L - m + p,M01,m×p를 m+p로 잘못 계산하는 실수,L + mp,M01,뺀 양을 더하는 부호 오류,(L-m)p,M01,L에서 m을 빼고 p를 곱하는 순서 오류,Lmp,M01,뺄셈을 곱셈으로 처리하는 오류,
