문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q056,M01,2,개념,학습,5 ÷ x 를 분수로 나타내시오,5/x,나눗셈은 분수,5x,M01,곱셈으로 처리,x/5,M01,분자분모 거꾸로. 5가 분자,5x⁻¹,M01,거듭제곱 표기는 학습 범위 밖. 분수로 답해야,5-x,M01,뺄셈으로 잘못 적음,
Q145,M01,2,개념,학습,a × b × b × 5 의 약속 표기는?,5ab²,수→앞 같은 문자 거듭제곱,5ab2,M01,2 가 그냥 적힘. b² 표기,ab²·5,M01,수가 뒤. 수는 앞에,5(ab)²,M01,a 도 제곱처럼. a 는 한 번 b 는 두 번,5a²b,M01,a 와 b 자리 바뀜,
Q146,M01,2,개념,학습,(x + y) × 4 의 약속 표기는?,4(x+y),곱셈 기호 생략 그리고 수가 앞,(x+y)4,M01,수가 뒤. 수는 앞,4x + y,M01,분배되었음. 분배는 별개 단계,x + y4,M01,한쪽에만,(x+y) · 4,M01,곱셈 기호 안 생략,
Q907,M01,2,계산,학습,x ÷ 2 ÷ y를 분수 표기로 나타내면?,x/(2y),x ÷ 2 ÷ y = (x/2) ÷ y = x/(2y)이다.,2x/y,M01,나눗셈 순서를 무시하고 x와 2의 관계를 뒤바꿈,xy/2,M01,÷y를 ×y로 혼동해 분자에 y를 올림,2y/x,M01,분자와 분모를 완전히 뒤바꿈,x × 2 × y,M01,나눗셈 기호를 곱셈으로 잘못 변환함,
Q908,M01,2,계산,학습,a × (-1) × b를 약속 표기로 나타내시오.,-ab,계수 -1에서 1은 생략하고 부호만 남겨 -ab로 쓴다.,ab,M01,곱한 -1의 부호를 무시함,-1ab,M01,계수 -1에서 1을 생략하지 않음,a(-1)b,M01,(-1)을 괄호째 그대로 두고 곱셈 기호만 생략함,-a,M01,b를 빠뜨리고 -a만 씀,
Q909,M01,2,계산,학습,2 × x × x × y를 간단히 나타내면?,2x²y,x × x = x²이므로 2x²y이다.,4xy,M01,x × x를 x + x = 2x로 혼동해 계수가 4가 됨,2xy,M01,x × x를 x 하나로 줄임,2xy²,M01,지수를 x 대신 y에 잘못 붙임,2x²y²,M01,y도 제곱으로 잘못 처리함,
Q912,M01,2,계산,학습,3 × (-x) × y를 약속 표기로 나타내시오.,-3xy,3 × (-1) × x × y이므로 계수는 -3이고 -3xy로 쓴다.,3xy,M01,음수 부호를 무시하고 양수 계수로 씀,-3·x·y,M01,곱셈 기호를 생략하지 않음,3(-x)y,M01,(-x)를 괄호째 그대로 두고 기호만 생략함,-xy,M01,계수 3을 생략하고 부호만 남김,
Q1699,M01,2,계산,학습,(-1) × x × y × y 를 약속 표기로 간단히 하면?,-xy²,"(-1) × x = -x, y × y = y². 합쳐서 -xy².",xy²,M01,(-1) 의 부호를 빠뜨린 경우.,-x²y,M01,거듭제곱을 y 대신 x 에 적용한 경우.,-1xy²,M01,계수 -1 을 생략하지 않은 경우.,xy,M01,y 의 거듭제곱을 적용하지 않은 경우.,
Q1700,M01,2,응용,학습,두 수 a 와 b 의 합을 3 으로 나눈 식을 문자식으로 나타내면?,(a+b)/3,"a 와 b 의 합 = a+b, 이를 3 으로 나누면 (a+b)/3.",a+b/3,M01,괄호 없이 쓰면 b 만 3 으로 나누는 식이 된다.,a/3+b,M01,a 만 3 으로 나누고 b 를 더한 식.,3/(a+b),M01,나누는 쪽과 나뉘는 쪽을 바꾼 경우.,ab/3,M01,합 대신 곱을 3 으로 나눈 경우.,
Q1702,M01,2,계산,학습,3 × a × a ÷ b 를 약속 표기로 나타내면?,3a²/b,"3 × a × a = 3a², ÷ b = /b. 합쳐서 3a²/b.",3ab,M01,a×a 를 a² 으로 묶지 않고 ab 로 쓴 경우.,3a/b²,M01,거듭제곱을 a 대신 b 에 적용한 경우.,3/(a²b),M01,a² 을 분모로 잘못 내린 경우.,3a² × b,M01,나누기를 곱하기로 잘못 처리한 경우.,
Q1703,M01,2,계산,학습,x × (-2) × y × x 를 간단히 하면?,-2x²y,"x × x = x², × (-2) = -2, 합쳐서 -2x²y.",2x²y,M01,(-2) 의 부호를 빠뜨린 경우.,-2xy,M01,x × x = x² 를 적용하지 않은 경우.,-2x²,M01,y 를 빠뜨린 경우.,-2xy²,M01,거듭제곱을 x 대신 y 에 적용한 경우.,
Q2487,M01,2,계산,학습,2 × a ÷ b ÷ c를 문자식으로 나타내면?,2a/(bc),2 × a ÷ b ÷ c = 2a ÷ b ÷ c = (2a/b) ÷ c = 2a/(bc)이다.,2a/b/c,M01,분수를 중첩하여 2a/b/c로 표기하는 것은 올바른 표기가 아님.,2a÷bc,M01,÷ 기호를 그대로 쓰고 분수로 바꾸지 않음.,2abc,M01,나누기를 모두 곱하기로 잘못 처리함.,2a/b+c,M01,두 번째 ÷c를 더하기로 잘못 처리함.,
Q2488,M01,2,응용,학습,시속 v km로 t시간 동안 달린 거리에서 3 km를 뺀 값을 문자식으로 나타내면?,vt-3,시속 v km로 t시간 달린 거리는 v×t=vt이고 여기서 3 km를 빼면 vt-3이다.,3-vt,M01,뺄셈 순서를 반대로 하여 3-vt로 표기함.,v+t-3,M01,곱하기 기호를 생략하지 않고 v+t로 더하기로 표기함.,v(t-3),M01,-3을 t에 포함하여 v×(t-3)으로 잘못 분배함.,vt+3,M01,빼기를 더하기로 잘못 처리함.,
Q2491,M01,2,계산,학습,(-3) × x × x ÷ y를 문자식으로 나타내면?,-3x²/y,"(-3) × x × x = -3x², 이를 y로 나누면 -3x²/y이다.",3x²/y,M01,음수 부호를 빠뜨려 양수로 표기함.,-3x/y,M01,x × x = x²를 거듭제곱으로 표기하지 않고 x로만 씀.,-3x²y,M01,y로 나누는 것을 곱하는 것으로 잘못 처리함.,-3x²-y,M01,나누기를 빼기로 잘못 처리함.,
Q2494,M01,2,응용,학습,한 개에 a원인 빵 3개와 한 개에 b원인 음료 2개를 함께 살 때 총 가격을 문자식으로 나타내면?,3a+2b,빵 3개의 가격은 3×a=3a원이고 음료 2개는 2×b=2b원이므로 합계는 3a+2b원이다.,3a×2b,M01,가격을 더하지 않고 곱하여 6ab로 혼동함.,(3+2)(a+b),M01,"수끼리, 문자끼리 따로 묶어서 잘못 분배함.",5ab,M01,3+2=5로 계수를 더하고 a×b로 문자를 곱하여 5ab로 잘못 표기함.,a³b²,M01,"3개, 2개를 지수로 잘못 표기함.",
