문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q129,F04,3,계산,학습,5/6 - 1/2 + 1/3 = ?,2/3,통분 후 분자 합·차: 5/6 - 3/6 + 2/6 = 4/6 = 2/3,4/12,F04,통분 잘못. 모두 분모 6으로 가능,2/6,F04,약분 안 함,5/12,F04,통분 잘못,1,F04,어딘가에서 큰 단위로,"fraction-bar:5,6"
Q375,F04,3,계산,학습,1/2 + 1/3 + 1/6 = ?,1,3/6+2/6+1/6,3/11,F03,잘못 통분,1/6,F04,잘못,5/6,F04,한 항 누락,6/6,F02,형식 잘못,"fraction-bar:1,2"
Q1892,F04,3,계산,학습,1/2 - 1/3 + 1/4 = ?,5/12,"LCM(2,3,4)=12. 6/12-4/12+3/12=5/12.",7/12,F04,통분 후 6/12-4/12=2/12에 1/4=3/12를 더해야 하는데 1/4=5/12로 잘못 계산했다.,1/12,F04,공통분모 12 에서 분자를 1-1+1=1로만 계산했다.,3/12,F04,통분 계수를 무시하고 분자끼리만 계산해 1-1+1=1을 3으로 잘못 썼다.,7/24,F04,"LCM(2,3,4)=12가 아닌 24로 잘못 계산했다.",
Q1893,F04,3,응용,학습,준기는 책 전체의 1/4을 어제 읽고 오늘 2/5를 읽었다. 두 날 동안 읽은 양은 전체의 얼마인가?,13/20,"LCM(4,5)=20. 5/20+8/20=13/20.",3/9,F04,"분자끼리, 분모끼리 더해 (1+2)/(4+5)=3/9로 잘못 계산했다.",3/20,F04,통분 후 분자를 1+2=3으로만 더하고 통분 계수를 무시했다.,2/20,F04,1/4=5/20는 맞지만 2/5=8/20를 2/20로 잘못 변환했다.,7/20,F04,1/4=5/20와 2/5=2/20로 잘못 통분해 5+2=7을 분자로 썼다.,
Q1895,F04,3,응용,학습,어떤 수에 1/3을 더하면 5/6이 된다. 어떤 수는?,1/2,□ + 1/3 = 5/6. □ = 5/6 - 1/3 = 5/6 - 2/6 = 3/6 = 1/2.,1,F04,5/6 + 1/3 = 7/6 이 아닌 더하기를 그대로 역산해 1이라고 잘못 계산했다.,7/6,F04,어떤 수 = 5/6 + 1/3 으로 잘못 설정해 더했다.,3/6,F04,5/6-1/3=3/6까지는 맞지만 1/2로 약분하지 않았다.,1/6,F04,5/6-1/3 통분 시 2/6이 아닌 1/6을 빼서 4/6을 계산하고 약분해 1/6이 됐다.,
Q2682,F04,3,응용,학습,철수는 마라톤 전체 거리의 5/8을 달렸고 영희는 같은 거리의 3/10을 달렸다. 철수가 영희보다 전체의 얼마나 더 달렸는가?,13/40,5/8-3/10; LCD=40; 25/40-12/40=13/40,1/9,F04,분자끼리 빼고 분모끼리 더해 (5-3)/(8+10)=2/18=1/9으로 계산,37/40,F04,두 거리를 빼야 하는데 더해 5/8+3/10=25/40+12/40=37/40으로 계산,25/40,F04,영희의 거리 3/10을 12/40으로 통분하지 못하고 철수의 거리만 25/40으로 답함,3/10,F04,철수의 거리 대신 영희의 거리 3/10을 더 달린 거리로 혼동,
Q2683,F04,3,응용,학습,어떤 수에서 3/8을 빼고 1/6을 더했더니 5/12가 되었다. 어떤 수는?,5/8,x-3/8+1/6=5/12이므로 x=5/12+3/8-1/6; LCD=24; 10/24+9/24-4/24=15/24=5/8,5/24,F04,역연산을 적용하지 않고 5/12-3/8+1/6=10/24-9/24+4/24=5/24으로 계산,23/24,F04,역연산 시 부호를 모두 반대로 해 5/12+3/8+1/6=10/24+9/24+4/24=23/24으로 계산,19/24,F04,1/6을 역산에서 빠뜨리고 x=5/12+3/8=10/24+9/24=19/24으로 계산,7/12,F04,3/8을 역산에서 빠뜨리고 x=5/12+1/6=10/24+4/24=14/24=7/12으로 계산,
Q2685,F04,3,응용,학습,수조 전체 용량의 5/6이 물로 채워져 있다. 전체의 2/9을 사용하고 전체의 1/6을 새로 보충했다. 남은 물은 전체의 얼마인가?,7/9,(5/6+1/6)-2/9=1-2/9=9/9-2/9=7/9,11/18,F04,보충한 1/6을 더하지 않고 5/6-2/9=15/18-4/18=11/18로만 계산,4/9,F04,보충을 더하지 않고 빼서 5/6-2/9-1/6=4/6-2/9=12/18-4/18=8/18=4/9으로 계산,11/9,F04,사용한 2/9을 빼지 않고 5/6+2/9+1/6=1+2/9=11/9으로 계산,2/9,F04,사용한 양만 답으로 혼동해 2/9으로 계산,
Q3472,F04,3,응용,학습,"케이크 한 판을 세 친구가 나눠 먹었다. 민준이 1/4, 수아가 1/3, 지호가 1/6을 먹었다. 남은 케이크는 전체의 얼마인가?",1/4,"LCM(4,3,6)=12. 3/12+4/12+2/12=9/12. 1-9/12=3/12=1/4.",1/3,F04,세 분수의 합을 8/12=2/3으로 잘못 계산해 1-2/3=1/3으로 구했습니다.,3/13,F04,"분자 1+1+1=3, 분모 4+3+6=13으로 더해 3/13을 먹었다고 계산했습니다.",1/12,F04,LCM을 12로 맞췄으나 세 분수의 합을 11/12로 잘못 구했습니다.,1/6,F04,1/4+1/3+1/6을 1-1/6으로 잘못 정리해 남은 양을 1/6으로 답했습니다.,
Q3473,F04,3,개념,학습,어떤 수에 3/5를 더하고 7/10을 빼면 1/2이 된다. 어떤 수는?,3/5,x + 3/5 - 7/10 = 1/2. x = 1/2 - 3/5 + 7/10 = 5/10 - 6/10 + 7/10 = 6/10 = 3/5.,2/5,F04,부호를 잘못 정리해 x=1/2+3/5-7/10=4/10=2/5로 구했습니다.,7/10,F04,x+3/5-7/10=1/2에서 x=7/10으로 잘못 읽었습니다.,1/5,F04,LCM을 10으로 맞췄으나 3/5=6/10을 5/10으로 잘못 변환해 x=2/10=1/5로 계산했습니다.,4/5,F04,x = 1/2 + 7/10 - 3/5 = 5/10+7/10-6/10=6/10으로 맞게 계산했으나 6/10=4/5로 잘못 약분했습니다.,
Q3475,F04,3,응용,학습,어느 날 오전에 하루 공부량의 3/8을 공부하고 오후에 2/5를 더 공부했다. 아직 마치지 못한 분량은 전체의 얼마인가?,9/40,"LCM(8,5)=40. 3/8=15/40, 2/5=16/40. 합=31/40. 남은 양=1-31/40=9/40.",11/40,F04,3/8=16/40으로 잘못 변환해 16+15=31 대신 16+16=32를 더했습니다.,13/40,F04,LCM을 40으로 맞췄으나 2/5=16/40 대신 2/5=14/40으로 잘못 계산했습니다.,1/40,F04,3/8+2/5를 39/40으로 잘못 계산해 남은 양을 1/40으로 구했습니다.,7/13,F04,"분자 3+2=5, 분모 8+5=13으로 더해 5/13을 공부했다고 계산하고 나머지를 구했습니다.",
Q4264,F04,3,응용,학습,어떤 수에서 2/3을 빼고 3/8을 더했더니 7/12가 되었다. 어떤 수는?,7/8,x-2/3+3/8=7/12이므로 x=7/12+2/3-3/8. lcm=24: 14/24+16/24-9/24=21/24=7/8.,7/24,F04,이항 시 부호를 모두 반대로 적용해 7/12-2/3+3/8=7/24로 계산합니다.,13/8,F04,이항 시 두 항의 부호를 모두 바꾸지 않아 7/12+2/3+3/8=13/8로 계산합니다.,7/12,F04,이항을 수행하지 않고 결과값 7/12를 어떤 수로 잘못 씁니다.,7/6,F03,lcm=24로 통분 후 분자 계산 14+16-9=21을 잘못 계산해 다른 값을 얻습니다.,
