문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q227,B04,2,개념,학습,x ≥ -2 와 x ≤ 3 을 모두 만족하는 범위는?,-2 ≤ x ≤ 3,두 범위 겹침,-3 ≤ x ≤ 2,B04,잘못 표기,x ≥ -2,B04,한쪽만,x ≤ 3,B04,한쪽만,해 없음,B04,겹침 있음,"number-line:-4,5,-2.0<=x<=3.0"
Q228,B04,2,개념,학습,x > 4 와 x > 2 를 모두 만족하는 범위는?,x > 4,더 좁은 쪽이 답,x > 2,B04,더 넓은 쪽 (다른 조건 위반),2 < x < 4,B04,겹침 잘못,x < 4,B04,방향 잘못,x > 6,B04,합으로 잘못,"number-line:-3,7,x>4"
Q230,B04,2,개념,학습,x > 5 와 x < 3 을 모두 만족하는 범위는?,해 없음,두 조건 동시 충족 X,3 < x < 5,B04,겹치는 부분 없음,x > 5,B04,다른 조건 무시,x < 3,B04,다른 조건 무시,모든 x,B04,둘 다 만족 X,
Q508,B04,2,개념,학습,x < 5 와 x < 8 을 모두 만족하는 범위는?,x < 5,더 좁은 쪽이 공통,x < 8,B04,x < 5 가 더 강한 조건,5 < x < 8,B04,두 조건 동시 만족 X,x > 5,B04,방향 잘못,x < 13,B04,합으로 잘못,"number-line:-3,8,x<5"
Q509,B04,2,개념,학습,x ≥ 2 와 x > -1 을 모두 만족하는 범위는?,x ≥ 2,더 좁은 쪽 (2 이상이면 -1 초과 자동),x > -1,B04,x ≥ 2 조건 위반,-1 < x < 2,B04,x ≥ 2 위반,x > 2,B04,등호 잘못 처리,해 없음,B04,공통 범위 있음,"number-line:-3,5,x>=2"
Q510,B04,2,개념,학습,x ≤ 7 과 x < 3 을 모두 만족하는 범위는?,x < 3,더 좁은 쪽이 공통. 3 미만이면 7 이하 자동,x ≤ 7,B04,x < 3 조건 위반,3 < x < 7,B04,두 조건 동시 만족 X,x ≤ 3,B04,등호 잘못 추가,해 없음,B04,공통 범위 있음,"number-line:-3,6,x<3"
Q511,B04,2,개념,학습,x ≥ -2 와 x ≤ -2 를 모두 만족하는 x 는?,x = -2,유일하게 두 조건 동시 만족하는 값,x = 2,B04,부호 잘못,해 없음,B04,x = -2 만 만족,모든 실수,B04,두 조건 동시 만족하는 x 한정,x > -2,B04,x ≤ -2 조건 위반,
Q512,B04,2,방정식,학습,x + 1 > 3 과 x - 2 ≤ 4 를 모두 만족하는 범위는?,2 < x ≤ 6,각각 풀면 x > 2 와 x ≤ 6. 공통 부분,2 ≤ x ≤ 6,B04,첫 조건 등호 잘못 추가,2 < x < 6,B04,두 번째 조건 등호 잘못 누락,x > 2,B04,두 번째 조건 무시,x ≤ 6,B04,첫 번째 조건 무시,"number-line:0,8,2.0<x<=6.0"
Q1379,B04,2,부등식,학습,5 - 2x ≤ 3 과 x + 4 < 2x + 1 을 모두 만족하는 범위는?,x > 3,-2x≤-2 → x≥1; x+4<2x+1 → 3<x → x>3. 교집합: x>3,x ≥ 1,B04,두 번째 조건 x>3을 교집합에 반영하지 않은 실수,x < 3,B01,음수 계수로 나눌 때 부등호 방향을 뒤집지 않아 x≤1을 구하고 x<3과 교집합,1 ≤ x < 3,B02,두 번째 부등식을 x+4<2x+1에서 x<3으로 잘못 계산하여 1≤x<3,x > 1,B04,두 번째 조건을 x>1로 잘못 풀어 x>1과 x≥1의 교집합 x>1 선택,
Q1380,B04,2,부등식,학습,2(x + 1) ≥ 8 과 3x - 5 < 10 을 모두 만족하는 범위는?,3 ≤ x < 5,2x+2≥8 → x≥3; 3x<15 → x<5. 교집합: 3 ≤ x < 5,3 < x < 5,B02,2(x+1)≥8에서 2x+2≥8을 2x+1≥8로 전개하여 x>3.5로 오류,x ≥ 3,B04,두 번째 조건 x<5를 교집합에 반영하지 않은 실수,3 ≤ x ≤ 5,B04,x<5의 등호 없는 것을 x≤5로 잘못 이해하는 실수,x < 5,B04,첫 번째 조건 x≥3을 교집합에 반영하지 않은 실수,
