문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q229,B04,3,방정식,학습,2x-1 > 3 과 x+1 ≤ 5 를 모두 만족하는 범위는?,2 < x ≤ 4,각각 풀이 후 교집합,2 ≤ x ≤ 4,B04,첫 조건 등호 잘못,2 < x < 4,B04,두 번째 조건 등호 잘못,x > 2,B04,한 조건만,x ≤ 4,B04,한 조건만,"number-line:0,6,2.0<x<=4.0"
Q513,B04,3,방정식,학습,2x + 1 ≥ 5 와 x - 3 < 1 을 모두 만족하는 범위는?,2 ≤ x < 4,2x ≥ 4 → x ≥ 2 와 x < 4 의 공통,2 < x < 4,B04,첫 조건 등호 잘못 누락,2 ≤ x ≤ 4,B04,두 번째 조건 등호 잘못 추가,x ≥ 2,B04,두 번째 조건 무시,x < 4,B04,첫 번째 조건 무시,"number-line:0,6,2.0<=x<4.0"
Q514,B04,3,방정식,학습,-x < 2 와 2x ≤ 8 을 모두 만족하는 범위는?,-2 < x ≤ 4,-x < 2 → x > -2 (음수 곱 방향 뒤집기). 2x ≤ 8 → x ≤ 4,-2 ≤ x ≤ 4,B04,첫 조건 등호 잘못 추가,-2 < x < 4,B04,두 번째 등호 누락,x > -2,B04,두 번째 조건 무시,x ≤ 4,B04,첫 번째 조건 무시,"number-line:-4,6,-2.0<x<=4.0"
Q515,B04,3,개념,학습,x ≥ 3 과 x ≤ 1 을 모두 만족하는 범위는?,해 없음,x ≥ 3 과 x ≤ 1 은 겹치는 구간 없음,1 ≤ x ≤ 3,B04,겹치는 부분 없음. 두 범위 사이는 만족 X,x ≥ 3,B04,x ≤ 1 조건 위반,x ≤ 1,B04,x ≥ 3 조건 위반,모든 실수,B04,두 조건 동시 만족하는 값 없음,
Q1383,B04,3,부등식,학습,2x + 1 > 5 와 x - 3 ≤ a 의 해가 2 < x ≤ 7이 되려면 상수 a의 값은?,4,2x+1>5 → x>2. x-3≤a → x≤a+3. 교집합이 2<x≤7이 되려면 a+3=7 → a=4,7,B04,x≤a+3=7에서 a+3=7인데 a=7로 3을 더하지 않는 실수,10,B04,x-3≤a에서 x≤a+3이 아닌 x≤a-3으로 이항하여 a-3=7 → a=10,3,B04,a+3=7에서 a=4인데 뺄셈 실수로 a=3으로 계산,-4,B04,a+3=7에서 부호 실수로 a=-4로 계산,
Q1384,B04,3,부등식,학습,"x + 1 ≥ 3a 와 2x - 4 < 2 를 모두 만족하는 정수 x가 1개뿐일 때, 정수 a의 값은?",1,2x<6 → x<3. x≥3a-1. 교집합 3a-1≤x<3에서 정수 1개: 3a-1=2 → a=1 (정수 x=2만 해당),0,B04,"a=0이면 x≥-1, 교집합 -1≤x<3에서 정수 -1,0,1,2로 4개",2,B04,"a=2이면 x≥5, 교집합 5≤x<3으로 해 없음",-1,B04,"음수를 선택하면 x≥-4, 교집합에 정수 많아짐",3,B04,"a=3이면 x≥8, 교집합 8≤x<3으로 해 없음",
Q1385,B04,3,부등식,학습,연립부등식 -5 < 3x + 1 ≤ 13 을 만족하는 정수 x의 합은?,9,"-5<3x+1 → x>-2; 3x+1≤13 → x≤4. 정수: -1,0,1,2,3,4. 합=-1+0+1+2+3+4=9",7,B04,x>-2를 x≥-2로 잘못 이해하여 -2도 포함: -2-1+0+1+2+3+4=7,5,B04,"x≤4를 x<4로 잘못 이해하여 -1,0,1,2,3의 합=5",14,B04,"x≤4를 x≤5로 잘못 계산하여 정수 -1,0,1,2,3,4,5의 합=14",6,B04,정수의 합 대신 개수 6개를 선택하는 혼동,
Q2170,B04,3,부등식,학습,2x-3 > x+1과 x-2 ≤ 3x+2를 모두 만족하는 x의 범위는?,x > 4,2x-3>x+1 → x>4. x-2≤3x+2 → -4≤2x → x≥-2. 교집합: x>4,x ≥ -2,B04,두 번째 부등식만 고려하는 오류,-2 ≤ x < 4,B04,교집합이 아닌 잘못된 범위를 구하는 실수,해 없음,B04,두 범위의 교집합을 잘못 판단하는 오류,x > -2,B02,첫 번째 부등식을 잘못 풀어 x>-2를 구하는 오류,
Q2173,B04,3,부등식,학습,"연립부등식 2x+1 > 5와 x-a ≤ 3의 해가 2 < x ≤ 5일 때, 상수 a의 값은?",2,"2x+1>5 → x>2. x-a≤3 → x≤a+3. 해가 2<x≤5이므로 a+3=5, a=2",5,B04,x-a≤3에서 a=x를 그대로 5로 놓는 실수,3,B04,x≤a+3에서 a+3=5를 a=3으로 잘못 계산하는 오류,-2,B02,이항 과정에서 부호를 바꾸는 실수,8,B04,a+3=5가 아니라 a=3+5로 잘못 계산하는 오류,
Q2174,B04,3,부등식,학습,x ≥ 3-a와 x ≤ 5의 해가 존재하지 않으려면 a의 범위는?,a < -2,"해가 없으려면 3-a > 5. -a > 2, 즉 a < -2",a > -2,B04,해가 없으려면 3-a를 5보다 작게 해야 한다는 잘못된 조건,a < 2,B04,3-a>5에서 -a>2를 a<2로 부호를 잘못 처리하는 오류,a ≤ -2,B04,등호 포함 여부를 혼동하는 실수,a > 2,B04,3-a>5에서 -a>2를 a>2로 잘못 계산하는 오류,
