문제ID,점검개념ID,난이도,유형,용도,문제,정답,해설,오답1,약점1,오답해설1,오답2,약점2,오답해설2,오답3,약점3,오답해설3,오답4,약점4,오답해설4,그림
Q5410,D05,1,개념,학습,삼각형의 내각의 합은 몇 도인가?,180°,삼각형(3각형)의 내각의 합=(3-2)×180°=180°.,360°,D05,사각형의 내각의 합과 혼동했습니다.,270°,D05,360°÷3×2=240°... 다른 오류입니다. 임의의 값입니다.,90°,D01,직각삼각형의 한 각 90°를 합으로 착각했습니다.,540°,D05,오각형의 내각의 합과 혼동했습니다.,
Q5411,D05,1,개념,학습,사각형의 내각의 합은 몇 도인가?,360°,사각형(4각형)의 내각의 합=(4-2)×180°=360°.,180°,D05,삼각형의 내각의 합과 혼동했습니다.,540°,D05,오각형의 내각의 합과 혼동했습니다.,720°,D05,육각형의 내각의 합과 혼동했습니다.,90°,D01,한 각의 크기를 합으로 착각했습니다.,
Q5412,D05,1,개념,학습,어떤 다각형이든 모든 외각의 합은 몇 도인가?,360°,다각형의 외각의 합은 변의 수에 관계없이 항상 360°이다.,180°,D05,내각의 합 180°와 혼동했습니다.,720°,D05,육각형의 내각의 합과 혼동했습니다.,다각형마다 다르다,D05,외각의 합은 항상 360°로 일정합니다.,540°,D05,오각형의 내각의 합과 혼동했습니다.,
Q5608,D05,1,계산,학습,육각형의 내각의 합은?,720°,(6-2)×180°=720°,540°,D05,오각형의 내각합으로 혼동함,900°,D05,칠각형의 내각합으로 혼동함,1080°,D05,(6+2)×180°로 잘못 계산함,360°,D05,외각의 합으로 혼동함,
Q5609,D05,1,계산,학습,칠각형의 내각의 합은?,900°,(7-2)×180°=900°,720°,D05,육각형의 내각합으로 혼동함,1080°,D05,(7+2)×180°로 잘못 계산함,1260°,D05,(n-2)에서 n=9를 사용함,360°,D05,외각의 합으로 혼동함,
Q5610,D05,1,개념확인,학습,정삼각형의 한 외각의 크기는?,120°,"정삼각형 한 내각=60°, 외각=180°-60°=120°",60°,D05,내각을 외각으로 씀,90°,D05,직각으로 오해함,45°,D05,60°÷2+15로 잘못 계산함,30°,D05,360°÷12로 잘못 계산함,
Q5806,D05,1,계산,학습,팔각형의 내각의 합은?,1080°,n각형의 내각의 합=(n-2)×180°. 팔각형=(8-2)×180=1080°입니다.,720°,D05,육각형의 내각의 합을 팔각형에 적용했습니다.,900°,D05,(8-1)×180=1260이 아닌 잘못된 공식으로 계산했습니다.,1260°,D05,(8-1)×180=1260으로 공식을 n-2 대신 n-1로 적용했습니다.,1440°,D05,8×180=1440으로 공식을 오용했습니다.,
Q5807,D05,1,계산,학습,정오각형의 한 내각의 크기는?,108°,정오각형의 한 내각=(5-2)×180°÷5=540°÷5=108°입니다.,72°,D05,한 외각 72°를 한 내각으로 혼동했습니다.,120°,D05,정육각형 한 내각의 크기를 적용했습니다.,90°,D05,직각과 같다고 임의로 답했습니다.,60°,D05,정삼각형 내각의 크기를 적용했습니다.,
Q5808,D05,1,개념,학습,볼록다각형의 외각의 합은?,360°,볼록다각형의 외각의 합은 항상 360°입니다.,180°,D05,내각의 합과 외각의 합을 혼동했습니다.,720°,D05,육각형 내각의 합인 720°를 외각의 합으로 착각했습니다.,540°,D05,오각형의 내각의 합을 외각의 합으로 착각했습니다.,n×180°,D05,각형의 수에 따라 달라진다고 잘못 이해했습니다.,
Q6683,D05,1,계산,학습,오각형의 내각의 합은?,540°,(5-2)×180°=3×180°=540°.,360°,D05,사각형의 내각합 360°와 혼동한 오답.,900°,D05,5×180°=900°으로 n-2 대신 n을 사용한 오답.,720°,D05,(5-1)×180°=720°으로 n-2 대신 n-1을 사용한 오답.,450°,D05,5×90°=450°으로 직각 기준으로 잘못 계산한 오답.,
